headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
Spanish,Aquisgrán,Pronunciation,,IPA: [a.kiz.ˈɣɾan], IPA(key): [a.kiz.ˈɣɾan],"<li id=""mwAw""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[a.kiz.ˈɣɾan]</span></li>"
Spanish,Aquisgrán,Proper noun, ?,Aachen ," Aachen (city in North Rhine-Westphalia, Germany)","<li id=""mwCg""> <a href=""Aachen.html"" id=""mwCw"" title=""Aachen"">Aachen</a> <span class=""gloss-brac"" id=""mwDA"">(</span><span class=""gloss-content"">city in North Rhine-Westphalia, Germany</span><span class=""gloss-brac"" id=""mwDQ"">)</span></li>"
Spanish,Arabia Saudí,Pronunciation,,IPA: [a.ˈɾa.βja saw.ˈði], IPA(key): [a.ˈɾa.βja saw.ˈði],"<li id=""mwAw""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[a.ˈɾa.βja saw.ˈði]</span></li>"
Spanish,Arabia Saudí,Proper noun, f,Saudi Arabia , Saudi Arabia (country in the Middle East),"<li id=""mwCg""> <a href=""Saudi_Arabia.html"" id=""mwCw"" title=""Saudi Arabia"">Saudi Arabia</a> <span class=""gloss-brac"" id=""mwDA"">(</span><span class=""gloss-content"">country in the Middle East</span><span class=""gloss-brac"" id=""mwDQ"">)</span></li>"
Spanish,Arabia Saudí,Synonyms,,"Arabia Saudita,  Reino de Arabia Saudita,  Arabia Saudita"," Arabia Saudita,  Reino de Arabia Saudita,  Arabia Saudita","<li id=""mwDw""> <span class=""Latn"" id=""mwEA"" lang=""es""><a href=""Arabia_Saudita.html"" title=""Arabia Saudita"">Arabia Saudita</a></span></li>, <li id=""mwEQ""> <span class=""Latn"" id=""mwEg"" lang=""es"">Reino de Arabia Saudita</span></li>, <li id=""mwEw""> <span class=""Latn"" id=""mwFA"" lang=""es""><a href=""Arabia_Saudita.html"" title=""Arabia Saudita"">Arabia Saudita</a></span></li>"
Spanish,Araceli,Etymology,,"Shortened from María  Araceli, a Roman Catholic epithet of the Virgin Mary as the patron of Lucena, Andalusia, also the name of church in Rome , from Latin ara ‎ + coeli ‎.","Shortened from María (de) Araceli, a Roman Catholic epithet of the Virgin Mary as the patron of Lucena, Andalusia, also the name of church in Rome (Madonna di Araceli), from Latin ara ‎(“altar”) + coeli ‎(“of heaven”).","<p id=""mwAQ"">Shortened from <i id=""mwAg""><a href=""Mar%C3%ADa.html"" id=""mwAw"" title=""María"">María</a> (de) Araceli</i>, a Roman Catholic epithet of the <a href=""Virgin_Mary.html"" id=""mwBA"" title=""Virgin Mary"">Virgin Mary</a> as the patron of Lucena, <a href=""Andalusia.html"" id=""mwBg"" title=""Andalusia"">Andalusia</a>, also the name of church in Rome (<i id=""mwBw"">Madonna di Araceli</i>), from <span class=""etylcleanup"" id=""mwCA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwCg"" lang=""la""><a href=""ara.html"" title=""ara"">ara</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">altar</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwCw"">)</span> + <i class=""Latn mention"" id=""mwDA"" lang=""la""><a href=""coeli.html"" title=""coeli"">coeli</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">of heaven</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwDQ"">)</span>.</p>"
Spanish,Araceli,Proper noun, f,A female given name., A female given name.,"<li id=""mwEg""> <span class=""use-with-mention"" id=""mwEw"">A female <a href=""given_name.html"" title=""given name"">given name</a></span>.</li>"
Spanish,Aragón Oriental,Proper noun, m,Aragon Strip , Aragon Strip (part of Aragon where Catalan is spoken),"<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Aragon_Strip.html"" title=""Aragon Strip"">Aragon Strip</a></span> <span class=""gloss-brac"" id=""mwBw"">(</span><span class=""gloss-content"">part of Aragon where Catalan is spoken</span><span class=""gloss-brac"" id=""mwCA"">)</span></li>"
Spanish,Aragón Oriental,Synonyms,,Franja de Aragón, Franja de Aragón,"<li id=""mwCg""> <span class=""Latn"" id=""mwCw"" lang=""es""><a href=""Franja_de_Arag%C3%B3n.html"" title=""Franja de Aragón"">Franja de Aragón</a></span></li>"
Spanish,Aragón Oriental,Related terms,,aragonés oriental, aragonés oriental,"<li id=""mwDQ""> <span class=""Latn"" id=""mwDg"" lang=""es"">aragonés oriental</span></li>"
Spanish,Arantxa,Etymology,,From Basque Arantxa.,From Basque Arantxa.,"<p id=""mwAQ"">From <span class=""etylcleanup"" id=""mwAg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Basque%20language"" title=""w:Basque language"">Basque</a></span></span> <i class=""Latn mention"" id=""mwBA"" lang=""eu""><a href="""" title=""Arantxa"">Arantxa</a></i>.</p>"
Spanish,Arantxa,Proper noun, f,A female given name., A female given name.,"<li id=""mwCQ""> <span class=""use-with-mention"" id=""mwCg"">A female <a href=""given_name.html"" title=""given name"">given name</a></span>.</li>"
Spanish,Araucanía,Etymology,,"From Mapudungun rag ko ‎, a place name adapted into Spanish as Arauco.","From Mapudungun rag ko ‎(“clayey water”), a place name adapted into Spanish as Arauco.","<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Mapudungun%20language"" title=""w:Mapudungun language"">Mapudungun</a></span></span> <i class=""Latn mention"" id=""mwBQ"" lang=""arn"">rag ko</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">clayey water</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span>, a place name adapted into Spanish as <i class=""Latn mention"" id=""mwBw"" lang=""es"">Arauco</i>.</p>"
Spanish,Araucanía,Proper noun, f," Araucania, the homeland of the Mapuche people in part of Patagonia ."," (historical) Araucania, the homeland of the Mapuche people in part of Patagonia (southern Chile and Argentina).","<li id=""mwDA""> <span class=""ib-brac"" id=""mwDQ"">(</span><span class=""ib-content"">historical</span><span class=""ib-brac"" id=""mwDg"">)</span> <a href=""Araucania.html"" id=""mwDw"" title=""Araucania"">Araucania</a>, the homeland of the <a href=""Mapuche.html"" id=""mwEA"" title=""Mapuche"">Mapuche</a> people in part of <a href=""Patagonia.html"" id=""mwEQ"" title=""Patagonia"">Patagonia</a> (southern <a href=""Chile.html"" id=""mwEg"" title=""Chile"">Chile</a> and <a href=""Argentina.html"" id=""mwEw"" title=""Argentina"">Argentina</a>).</li>"
Spanish,Araucanía,Proper noun, f,One of the fifteen administrative regions of Chile., One of the fifteen administrative regions of Chile.,"<li id=""mwFA""> One of the fifteen administrative regions of <a href=""Chile.html"" id=""mwFQ"" title=""Chile"">Chile</a>.</li>"
Spanish,Araucanía,Derived terms,,"araucanización,  araucano"," araucanización,  araucano","<li id=""mwFw""> <span class=""Latn"" id=""mwGA"" lang=""es""><a href=""araucanizaci%C3%B3n.html"" title=""araucanización"">araucanización</a></span></li>, <li id=""mwGQ""> <span class=""Latn"" id=""mwGg"" lang=""es""><a href=""araucano.html"" title=""araucano"">araucano</a></span></li>"
Spanish,Archipiélago de Colón,Proper noun, m,The official name of the Galápagos Islands., The official name of the Galápagos Islands.,"<li id=""mwBg""> The official name of the <a href=""Gal%C3%A1pagos.html"" id=""mwBw"" title=""Galápagos"">Galápagos</a> Islands.</li>"
Spanish,Archuleta,Etymology,,"From Basque Aretxuloeta, from Aretxabaleta ‎, from haritz ‎ + zabal ‎ + eta ‎","From Basque Aretxuloeta, from Aretxabaleta ‎(“Arechavaleta”), from haritz ‎(“oak tree”) + zabal ‎(“wide”) + eta ‎(plural marker)","<p id=""mwAQ"">From <span class=""etylcleanup"" id=""mwAg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Basque%20language"" title=""w:Basque language"">Basque</a></span></span> <i class=""Latn mention"" id=""mwBA"" lang=""eu"">Aretxuloeta</i>, from <i class=""Latn mention"" id=""mwBQ"" lang=""eu"">Aretxabaleta</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss""><a class=""external"" href=""https://en.wikipedia.org/wiki/Arechavaleta"" title=""wikipedia:Arechavaleta"">Arechavaleta</a></span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span>, from <i class=""Latn mention"" id=""mwBw"" lang=""eu""><a href=""haritz.html"" title=""haritz"">haritz</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss""><a href=""oak.html"" title=""oak"">oak</a> <a href=""tree.html"" title=""tree"">tree</a></span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwCA"">)</span> + <i class=""Latn mention"" id=""mwCQ"" lang=""eu""><a href=""zabal.html"" title=""zabal"">zabal</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss""><a href=""wide.html"" title=""wide"">wide</a></span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwCg"">)</span> + <i class=""Latn mention"" id=""mwCw"" lang=""eu""><a href=""eta.html"" title=""eta"">eta</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span>plural marker</span><span class=""mention-gloss-paren"" id=""mwDA"">)</span></p>"
Spanish,Archuleta,Proper noun, ?,A  surname​., A  surname​.,"<li id=""mwEQ""> <span class=""use-with-mention"" id=""mwEg"">A  <a href=""surname.html"" title=""surname"">surname</a><span>​</span>.</span></li>"
Spanish,Arco de Triunfo,Proper noun, m,Arc de Triomphe , Arc de Triomphe (Parisian monument),"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Arc_de_Triomphe.html"" title=""Arc de Triomphe"">Arc de Triomphe</a></span> <span class=""gloss-brac"" id=""mwCA"">(</span><span class=""gloss-content"">Parisian monument</span><span class=""gloss-brac"" id=""mwCQ"">)</span></li>"
Spanish,Ardecha,Proper noun, f,Ardèche , Ardèche (French department),"<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ard%C3%A8che.html"" title=""Ardèche"">Ardèche</a></span> <span class=""gloss-brac"" id=""mwBw"">(</span><span class=""gloss-content"">French department</span><span class=""gloss-brac"" id=""mwCA"">)</span></li>"
Spanish,Arevalo,Proper noun, ?,A surname., A surname.,"<li id=""mwBQ""> A <a href=""surname.html"" id=""mwBg"" title=""surname"">surname</a>.</li>"
Spanish,Argelia,Pronunciation,,IPA: [aɾ.ˈxe.lja], IPA(key): [aɾ.ˈxe.lja],"<li id=""mwBA""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[aɾ.ˈxe.lja]</span></li>"
Spanish,Argelia,Etymology,,"From Arabic اَلْجَزَائِر ‎, plural of جَزِيرَة ‎, referring to the several small islands that once existed in the Bay of Algiers.","From Arabic اَلْجَزَائِر ‎(al-jazāʾir, “the islands”), plural of جَزِيرَة ‎(jazīra, “island”), referring to the several small islands that once existed in the Bay of Algiers.","<p id=""mwBw"">From <span class=""etylcleanup"" id=""mwCA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Arabic%20language"" title=""w:Arabic language"">Arabic</a></span></span> <i class=""Arab mention"" id=""mwCg"" lang=""ar""><a href=""%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1.html"" title=""الجزائر"">اَلْجَزَائِر</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">al-jazāʾir</span><span>, </span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">the islands</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwCw"">)</span>, plural of <i class=""Arab mention"" id=""mwDA"" lang=""ar""><a href=""%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9.html"" title=""جزيرة"">جَزِيرَة</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">jazīra</span><span>, </span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">island</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwDQ"">)</span>, referring to the several small islands that once existed in the Bay of Algiers.</p>"
Spanish,Argelia,Proper noun, f,Algeria , Algeria (country),"<li id=""mwEg""> <a href=""Algeria.html"" id=""mwEw"" title=""Algeria"">Algeria</a> <span class=""gloss-brac"" id=""mwFA"">(</span><span class=""gloss-content"">country</span><span class=""gloss-brac"" id=""mwFQ"">)</span></li>"
Spanish,Argelia,Derived terms,,argelino, argelino,"<li id=""mwFw""> <span class=""Latn"" id=""mwGA"" lang=""es""><a href=""argelino.html"" title=""argelino"">argelino</a></span></li>"
Spanish,Argelia,Related terms,,Argel, Argel,"<li id=""mwGg""> <span class=""Latn"" id=""mwGw"" lang=""es""><a href=""Argel.html"" title=""Argel"">Argel</a></span></li>"
Spanish,Argonautas,Proper noun, f pl, Argonauts, (Greek mythology) Argonauts,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content""><a href=""Greek.html"" title=""Greek"">Greek</a> <a href=""mythology.html"" title=""mythology"">mythology</a></span><span class=""ib-brac"" id=""mwCA"">)</span> Argonauts</li>"
Spanish,Arjánguelsk,Proper noun, m,Arkhangelsk , Arkhangelsk (city in Russia),"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Arkhangelsk.html"" title=""Arkhangelsk"">Arkhangelsk</a></span> <span class=""gloss-brac"" id=""mwCA"">(</span><span class=""gloss-content"">city in Russia</span><span class=""gloss-brac"" id=""mwCQ"">)</span></li>"
Spanish,Arquímedes,Proper noun, m,Archimedes, Archimedes,"<li id=""mwBg""> <a href=""Archimedes.html"" id=""mwBw"" title=""Archimedes"">Archimedes</a></li>"
Spanish,Arquímedes,Related terms,,arquimediano, arquimediano,"<li id=""mwCQ""> <span class=""Latn"" id=""mwCg"" lang=""es""><a href=""arquimediano.html"" title=""arquimediano"">arquimediano</a></span></li>"
Spanish,Ascensión,Etymology,,"ascensión ‎”), shortened from María  Ascensión, a Roman Catholic epithet of the Virgin Mary; also referring to birth on Ascension Day.","ascensión ‎(“Ascension (of Jesus to heaven)”), shortened from María (de la) Ascensión, a Roman Catholic epithet of the Virgin Mary; also referring to birth on Ascension Day.","<p id=""mwAg""><i class=""Latn mention"" id=""mwAw"" lang=""es""><a href=""ascensi%C3%B3n.html"" title=""ascensión"">ascensión</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss""><a href=""Ascension.html"" title=""Ascension"">Ascension</a> (of Jesus to heaven)</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwBA"">)</span>, shortened from <i id=""mwBQ""><a href=""Mar%C3%ADa.html"" id=""mwBg"" title=""María"">María</a> (de la) Ascensión</i>, a Roman Catholic epithet of the <a href=""Virgin_Mary.html"" id=""mwBw"" title=""Virgin Mary"">Virgin Mary</a>; also referring to birth on Ascension Day.</p>"
Spanish,Ascensión,Proper noun, f,A female given name., A female given name.,"<li id=""mwDA""> <span class=""use-with-mention"" id=""mwDQ"">A female <a href=""given_name.html"" title=""given name"">given name</a></span>.</li>"
Spanish,Aser,Proper noun, ?,"Asher 
 1602, La Santa Biblia , rev., Génesis 35:22b-26
 Ahora bien, los hijos de Israel fueron doce: 23 Los hijos de Lea : Rúben el primogénito de Jacob, y Simeón, y Leví, y Judá, é Issachâr, y Zabulón. 24 Los hijos de Rachêl : José, y Benjamín. 25 Y los hijos de Bilha, sierva de Rachêl : Dan, y Nephtalí. 26 Y los hijos de Zilpa, sierva de Lea : Gad, y Aser. Estos fueron los hijos de Jacob, que le nacieron en Padan-aram.


"," Asher (Biblical character and tribe)
 1602, La Santa Biblia (antigua versión de Casiodoro de Reina), rev., Génesis 35:22b-26
 Ahora bien, los hijos de Israel fueron doce: 23 Los hijos de Lea : Rúben el primogénito de Jacob, y Simeón, y Leví, y Judá, é Issachâr, y Zabulón. 24 Los hijos de Rachêl : José, y Benjamín. 25 Y los hijos de Bilha, sierva de Rachêl : Dan, y Nephtalí. 26 Y los hijos de Zilpa, sierva de Lea : Gad, y Aser. Estos fueron los hijos de Jacob, que le nacieron en Padan-aram.


","<li id=""mwBg""> <a href=""Asher.html"" id=""mwBw"" title=""Asher"">Asher</a> <span class=""gloss-brac"" id=""mwCA"">(</span><span class=""gloss-content"">Biblical character and tribe</span><span class=""gloss-brac"" id=""mwCQ"">)</span>
<ul id=""mwCg""><li id=""mwCw""> <b id=""mwDA"">1602</b>, <i id=""mwDQ"">La Santa Biblia (antigua versión de Casiodoro de Reina), rev., </i>Génesis 35:22b-26<i id=""mwDg""></i>
<dl id=""mwDw""><dd id=""mwEA""> Ahora bien, los hijos de Israel fueron doce: <sup id=""mwEQ"">23</sup> Los hijos de Lea<span id=""mwEg""> </span>: Rúben el primogénito de Jacob, y Simeón, y Leví, y Judá, é Issachâr, y Zabulón. <sup id=""mwEw"">24</sup> Los hijos de Rachêl<span id=""mwFA""> </span>: José, y Benjamín. <sup id=""mwFQ"">25</sup> Y los hijos de Bilha, sierva de Rachêl<span id=""mwFg""> </span>: Dan, y Nephtalí. <sup id=""mwFw"">26</sup> Y los hijos de Zilpa, sierva de Lea<span id=""mwGA""> </span>: Gad, y <b id=""mwGQ"">Aser</b>. Estos fueron los hijos de Jacob, que le nacieron en Padan-aram.


</dd></dl></li></ul></li>"
Spanish,Asia Menor,Proper noun, f,Asia Minor, Asia Minor,"<li id=""mwBw""> <a href=""Asia_Minor.html"" id=""mwCA"" title=""Asia Minor"">Asia Minor</a></li>"
Spanish,Asia Sudoeste,Noun, f,Southwest Asia, Southwest Asia,"<li id=""mwBQ""> <a href=""Southwest_Asia.html"" id=""mwBg"" title=""Southwest Asia"">Southwest Asia</a></li>"
Spanish,Asia del Este,Proper noun, f,East Asia , East Asia (the Far East),"<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""East_Asia.html"" title=""East Asia"">East Asia</a></span> <span class=""gloss-brac"" id=""mwBw"">(</span><span class=""gloss-content"">the Far East</span><span class=""gloss-brac"" id=""mwCA"">)</span></li>"
Spanish,Asia del Sur,Proper noun, m,South Asia, South Asia,"<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""South_Asia.html"" title=""South Asia"">South Asia</a></span></li>"
Spanish,Asiria,Proper noun, f,Assyria , Assyria (Semitic Akkadian kingdom),"<li id=""mwBw""> <span class=""Latn"" id=""mwCA"" lang=""en""><a href=""Assyria.html"" title=""Assyria"">Assyria</a></span> <span class=""gloss-brac"" id=""mwCQ"">(</span><span class=""gloss-content"">Semitic Akkadian kingdom</span><span class=""gloss-brac"" id=""mwCg"">)</span></li>"
Spanish,Asjabad,Proper noun, ?,Ashgabat , Ashgabat (the capital of Turkmenistan),"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Ashgabat.html"" title=""Ashgabat"">Ashgabat</a></span> <span class=""gloss-brac"" id=""mwCA"">(</span><span class=""gloss-content"">the capital of Turkmenistan</span><span class=""gloss-brac"" id=""mwCQ"">)</span></li>"
Spanish,Asseliense,Proper noun, ?,Asselian, Asselian,"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Asselian.html"" title=""Asselian"">Asselian</a></span></li>"
Spanish,Astaná,Proper noun, ?,Astana , Astana (the capital of Kazakhstan),"<li id=""mwBw""> <span class=""Latn"" id=""mwCA"" lang=""en""><a href=""Astana.html"" title=""Astana"">Astana</a></span> <span class=""gloss-brac"" id=""mwCQ"">(</span><span class=""gloss-content"">the capital of Kazakhstan</span><span class=""gloss-brac"" id=""mwCg"">)</span></li>"
Spanish,Astracán,Proper noun, m,Astrakhan , Astrakhan (city and region in Russia),"<li id=""mwBw""> <span class=""Latn"" id=""mwCA"" lang=""en""><a href=""Astrakhan.html"" title=""Astrakhan"">Astrakhan</a></span> <span class=""gloss-brac"" id=""mwCQ"">(</span><span class=""gloss-content"">city and region in Russia</span><span class=""gloss-brac"" id=""mwCg"">)</span></li>"
Spanish,Atenea,Proper noun, f, Athena , (Greek mythology) Athena (Greek goddess),"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content""><a href=""Greek.html"" title=""Greek"">Greek</a> <a href=""mythology.html"" title=""mythology"">mythology</a></span><span class=""ib-brac"" id=""mwCA"">)</span> <span class=""Latn"" id=""mwCQ"" lang=""en""><a href=""Athena.html"" title=""Athena"">Athena</a></span> <span class=""gloss-brac"" id=""mwCg"">(</span><span class=""gloss-content"">Greek goddess</span><span class=""gloss-brac"" id=""mwCw"">)</span></li>"
Spanish,Atila,Proper noun, m,Attila , Attila (king of the Huns),"<li id=""mwBg""> <a href=""Attila.html"" id=""mwBw"" title=""Attila"">Attila</a> <span class=""gloss-brac"" id=""mwCA"">(</span><span class=""gloss-content"">king of the Huns</span><span class=""gloss-brac"" id=""mwCQ"">)</span></li>"
Spanish,Atleti,Proper noun, m,"Atlético Madrid, a soccer team from Madrid"," Atlético Madrid, a soccer team from Madrid","<li id=""mwBg""> <a class=""external"" href=""https://en.wikipedia.org/wiki/Atlético%20Madrid"" id=""mwBw"" title=""wikipedia:Atlético Madrid"">Atlético Madrid</a>, a soccer team from <a href=""Madrid.html"" id=""mwCA"" title=""Madrid"">Madrid</a></li>"
Spanish,Atlántico,Pronunciation,,"IPA: [a̠ˈtla̠n.ti.ko̞],  See also: antártico"," IPA(key): [a̠ˈtla̠n.ti.ko̞],  See also: antártico","<li id=""mwBA""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[a̠ˈtla̠n.ti.ko̞]</span></li>, <li id=""mwBw""> <i id=""mwCA"">See also:</i> <span class=""Latn"" id=""mwCQ"" lang=""es""><a href=""ant%C3%A1rtico.html"" title=""antártico"">antártico</a></span></li>"
Spanish,Atlántico,Etymology,,From Latin atlanticus.,From Latin atlanticus.,"<p id=""mwCg"">From <span class=""etylcleanup"" id=""mwCw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwDQ"" lang=""la""><a href=""atlanticus.html"" title=""atlanticus"">atlanticus</a></i>.</p>"
Spanish,Atlántico,Proper noun, m," Short form of océano Atlántico, the Atlantic Ocean"," (ocean) Short form of océano Atlántico, the Atlantic Ocean","<li id=""mwEg""> <span class=""ib-brac"" id=""mwEw"">(</span><span class=""ib-content"">ocean</span><span class=""ib-brac"" id=""mwFA"">)</span> Short form of <a href=""oc%C3%A9ano_Atl%C3%A1ntico.html"" id=""mwFQ"" title=""océano Atlántico"">océano Atlántico</a>, the <a href=""Atlantic_Ocean.html"" id=""mwFg"" title=""Atlantic Ocean"">Atlantic Ocean</a></li>"
Spanish,Atlántico,Derived terms,,transatlántico, transatlántico,"<li id=""mwGA""> <a href=""transatl%C3%A1ntico.html"" id=""mwGQ"" title=""transatlántico"">transatlántico</a></li>"
Spanish,Atlántico,Related terms,,"atlante,  Atlas"," atlante,  Atlas","<li id=""mwGw""> <span class=""Latn"" id=""mwHA"" lang=""es""><a href=""atlante.html"" title=""atlante"">atlante</a></span></li>, <li id=""mwHQ""> <span class=""Latn"" id=""mwHg"" lang=""es""><a href=""Atlas.html"" title=""Atlas"">Atlas</a></span></li>"
Spanish,Atlántida,Proper noun, f,Atlantis, Atlantis,"<li id=""mwBg""> <a href=""Atlantis.html"" id=""mwBw"" title=""Atlantis"">Atlantis</a></li>"
Spanish,Atlético,Proper noun, m,"Club Atlético de Madrid, a football team from Madrid, Spain"," Club Atlético de Madrid, a football team from Madrid, Spain","<li id=""mwBg""> <a class=""external"" href=""https://en.wikipedia.org/wiki/Club%20Atlético%20de%20Madrid"" id=""mwBw"" title=""wikipedia:Club Atlético de Madrid"">Club Atlético de Madrid</a>, a football team from <a href=""Madrid.html"" id=""mwCA"" title=""Madrid"">Madrid</a>, Spain</li>"
Spanish,Atlético,Synonyms,,Atleti, Atleti,"<li id=""mwCg""> <span class=""Latn"" id=""mwCw"" lang=""es""><a href=""Atleti.html"" title=""Atleti"">Atleti</a></span></li>"
Spanish,Atmán,Noun, m ‎(uncountable),atman, atman,"<li id=""mwBg""> <a href=""atman.html"" id=""mwBw"" title=""atman"">atman</a></li>"
Spanish,Atte.,Abbreviation,,Abbreviation for atentamente , Abbreviation for atentamente (commonly used as part of the signature in letters and e-mails in Spanish speaking countries),"<li id=""mwBw""> Abbreviation for <a href=""atentamente.html"" id=""mwCA"" title=""atentamente"">atentamente</a> <span class=""gloss-brac"" id=""mwCQ"">(</span><span class=""gloss-content"">commonly used as part of the signature in letters and e-mails in Spanish speaking countries</span><span class=""gloss-brac"" id=""mwCg"">)</span></li>"
Spanish,Audiencia,Proper noun, f,"The Audiencia Nacional, a high court of Spain"," The Audiencia Nacional, a high court of Spain","<li id=""mwBg""> The <a class=""external"" href=""https://en.wikipedia.org/wiki/Audiencia%20Nacional"" id=""mwBw"" title=""wikipedia:Audiencia Nacional"">Audiencia Nacional</a>, a <a href=""high_court.html"" id=""mwCA"" title=""high court"">high court</a> of Spain</li>"
Spanish,Australia Meridional,Proper noun, f,South Australia , South Australia (a state of Australia),"<li id=""mwBw""> <span class=""Latn"" id=""mwCA"" lang=""en""><a href=""South_Australia.html"" title=""South Australia"">South Australia</a></span><span> (a state of </span><span class=""Latn"" lang=""en""><a href=""Australia.html"" title=""Australia"">Australia</a></span><span>)</span></li>"
Spanish,Australia Occidental,Proper noun, f,Western Australia , Western Australia (a state of Australia),"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Western_Australia.html"" title=""Western Australia"">Western Australia</a></span><span> (a state of </span><span class=""Latn"" lang=""en""><a href=""Australia.html"" title=""Australia"">Australia</a></span><span>)</span></li>"
Spanish,Avda.,Noun, f,Abbreviation of avenida ., Abbreviation of avenida (avenue).,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">Abbreviation of <i class=""Latn mention"" lang=""es""><a href=""avenida.html"" title=""avenida"">avenida</a></i></span> <span class=""gloss-brac"" id=""mwCA"">(</span><span class=""gloss-content"">avenue</span><span class=""gloss-brac"" id=""mwCQ"">)</span>.</li>"
Spanish,Avicena,Proper noun, m,Avicenna , Avicenna (a Persian polymath),"<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Avicenna.html"" title=""Avicenna"">Avicenna</a></span> <span class=""gloss-brac"" id=""mwCA"">(</span><span class=""gloss-content"">a Persian polymath</span><span class=""gloss-brac"" id=""mwCQ"">)</span></li>"
Spanish,Aviñón,Proper noun, m,Avignon , Avignon (city in Provence),"<li id=""mwBw""> <span class=""Latn"" id=""mwCA"" lang=""en""><a href=""Avignon.html"" title=""Avignon"">Avignon</a></span> <span class=""gloss-brac"" id=""mwCQ"">(</span><span class=""gloss-content"">city in Provence</span><span class=""gloss-brac"" id=""mwCg"">)</span></li>"
