headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
Italian,Altomilanese,Proper noun, ?,"A region of Lombardy that includes the provinces of Milano, Varese and Como"," A region of Lombardy that includes the provinces of Milano, Varese and Como","<li id=""mwBw""> A region of <a href=""Lombardy.html"" id=""mwCA"" title=""Lombardy"">Lombardy</a> that includes the provinces of <a href=""Milano.html"" id=""mwCQ"" title=""Milano"">Milano</a>, <a href=""Varese.html"" id=""mwCg"" title=""Varese"">Varese</a> and <a href=""Como.html"" id=""mwCw"" title=""Como"">Como</a></li>"
Italian,Alture del Golan,Proper noun, f pl,Golan Heights, Golan Heights,"<li id=""mwBw""> <a href=""Golan_Heights.html"" id=""mwCA"" title=""Golan Heights"">Golan Heights</a></li>"
Italian,Alvaro,Proper noun, m,A male given name, A male given name,"<li id=""mwBw""> <span class=""use-with-mention"" id=""mwCA"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Alvernia,Etymology,,"From Latin Arvernia, from Arverni, the name of a Gaulish tribe.","From Latin Arvernia, from Arverni, the name of a Gaulish tribe.","<p id=""mwAg"">From <span class=""etyl"" id=""mwAw""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span><span> </span><i class=""Latn mention"" id=""mwBA"" lang=""la"">Arvernia</i>, from <i class=""Latn mention"" id=""mwBQ"" lang=""la""><a href=""Arverni.html"" title=""Arverni"">Arverni</a></i>, the name of a Gaulish tribe.</p>"
Italian,Alvernia,Proper noun, f,Auvergne, Auvergne,"<li id=""mwCw""> <a href=""Auvergne.html"" id=""mwDA"" title=""Auvergne"">Auvergne</a></li>"
Italian,Alvernia,Derived terms,,alverniate, alverniate,"<li id=""mwDg""> <span class=""Latn"" id=""mwDw"" lang=""it""><a href=""alverniate.html"" title=""alverniate"">alverniate</a></span></li>"
Italian,Alvezio,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Alvise,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Alzheimer,Noun, m ‎(invariable), Alzheimer's disease, (medicine) Alzheimer's disease,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">medicine</span><span class=""ib-brac"" id=""mwCA"">)</span> <a href=""Alzheimer's_disease.html"" id=""mwCQ"" title=""Alzheimer's disease"">Alzheimer's disease</a></li>"
Italian,Alà dei Sardi,Proper noun, ?,A small town in the Olbia-Tempio province of Sardinia, A small town in the Olbia-Tempio province of Sardinia,"<li id=""mwBg""> A small town in the <a href=""Olbia-Tempio.html"" id=""mwBw"" title=""Olbia-Tempio"">Olbia-Tempio</a> province of <a href=""Sardinia.html"" id=""mwCA"" title=""Sardinia"">Sardinia</a></li>"
Italian,Alà dei Sardi,Related terms,,alaese, alaese,"<li id=""mwCg""> <span class=""Latn"" id=""mwCw"" lang=""it""><a href=""alaese.html"" title=""alaese"">alaese</a></span></li>"
Italian,Alì,Proper noun, ? m,Ali, Ali,"<li id=""mwBw""> <a href=""Ali.html"" id=""mwCA"" title=""Ali"">Ali</a></li>"
Italian,Alì Babà,Proper noun, m,Ali Baba, Ali Baba,"<li id=""mwBw""> <span class=""Latn"" id=""mwCA"" lang=""en""><a href=""Ali_Baba.html"" title=""Ali Baba"">Ali Baba</a></span></li>"
Italian,Amabile,Proper noun, ‎(m),A female given name, A female given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A female <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Amadeo,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Amaldi,Proper noun, ?,A  surname​., A  surname​.,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A  <a href=""surname.html"" title=""surname"">surname</a><span>​</span>.</span></li>"
Italian,Amaldi,Proper noun, ?,"Edoardo Amaldi, Italian physician"," Edoardo Amaldi, Italian physician","<li id=""mwCA""> <a class=""external"" href=""https://en.wikipedia.org/wiki/it:Edoardo%20Amaldi"" id=""mwCQ"" title=""w:it:Edoardo Amaldi"">Edoardo Amaldi</a>, Italian physician</li>"
Italian,Amalfi,Etymology,,Latin Amalphis,Latin Amalphis,"<p id=""mwAQ""><span class=""etylcleanup"" id=""mwAg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwBA"" lang=""la"">Amalphis</i></p>"
Italian,Amalfi,Proper noun,,A picturesque town on the Gulf of Sorrento in Campania, A picturesque town on the Gulf of Sorrento in Campania,"<li id=""mwCg""> A picturesque town on the Gulf of Sorrento in <a href=""Campania.html"" id=""mwCw"" title=""Campania"">Campania</a></li>"
Italian,Amalio,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Amandino,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Amando,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Amaseno,Etymology,,From Latin Amasenus.,From Latin Amasenus.,"<p id=""mwAQ"">From <span class=""etyl"" id=""mwAg""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span><span> </span><i class=""Latn mention"" id=""mwAw"" lang=""la""><a href=""Amasenus.html"" title=""Amasenus"">Amasenus</a></i>.</p>"
Italian,Amaseno,Proper noun, m,A river that flows in Lazio, A river that flows in Lazio,"<li id=""mwCQ""> A <a href=""river.html"" id=""mwCg"" title=""river"">river</a> that flows in <a href=""Lazio.html"" id=""mwCw"" title=""Lazio"">Lazio</a></li>"
Italian,Amato,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Amato,Proper noun, ‎(m),A  surname​., A  surname​.,"<li id=""mwCQ""> <span class=""use-with-mention"" id=""mwCg"">A  <a href=""surname.html"" title=""surname"">surname</a><span>​</span>.</span></li>"
Italian,Amato,Proper noun, ‎(m),"Giuliano Amato, Italian politician"," Giuliano Amato, Italian politician","<li id=""mwDA""> <a class=""external"" href=""https://en.wikipedia.org/wiki/it:Giuliano%20Amato"" id=""mwDQ"" title=""w:it:Giuliano Amato"">Giuliano Amato</a>, Italian politician</li>"
Italian,Amatrice,Proper noun,,a small town in the province of Rieti in Lazio, a small town in the province of Rieti in Lazio,"<li id=""mwBw""> a small <a href=""town.html"" id=""mwCA"" title=""town"">town</a> in the province of <a href=""Rieti.html"" id=""mwCQ"" title=""Rieti"">Rieti</a> in <a href=""Lazio.html"" id=""mwCg"" title=""Lazio"">Lazio</a></li>"
Italian,Amatrice,Derived terms,,amatriciano, amatriciano,"<li id=""mwDA""> <span class=""Latn"" id=""mwDQ"" lang=""it""><a href=""amatriciano.html"" title=""amatriciano"">amatriciano</a></span></li>"
Italian,Amazzonia,Proper noun, f,Amazonian rainforest , Amazonian rainforest (region),"<li id=""mwBw""> <a href=""Amazonian.html"" id=""mwCA"" title=""Amazonian"">Amazonian</a> <a href=""rainforest.html"" id=""mwCQ"" title=""rainforest"">rainforest</a> (region)</li>"
Italian,Ambrogio,Etymology,,"From Latin Ambrosius, borrowed from Ancient Greek ᾰ̓μβρόσῐος ‎.","From Latin Ambrosius, borrowed from Ancient Greek ᾰ̓μβρόσῐος ‎(ambrósios, “immortal”).","<p id=""mwAQ"">From <span class=""etyl"" id=""mwAg""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span><span> </span><i class=""Latn mention"" lang=""la""><a href=""Ambrosius.html"" title=""Ambrosius"">Ambrosius</a></i>, borrowed from <span class=""etyl"" id=""mwBA""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span><span> </span><i class=""polytonic mention"" lang=""grc""><a href=""%E1%BC%80%CE%BC%CE%B2%CF%81%CF%8C%CF%83%CE%B9%CE%BF%CF%82.html"" title=""ἀμβρόσιος"">ᾰ̓μβρόσῐος</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">ambrósios</span><span>, </span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">immortal</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwBQ"">)</span>.</p>"
Italian,Ambrogio,Pronunciation,,"IPA: /amˈbrɔ.dʒo/, [ämˈbrɔːd͡ʒo],  Hyphenation: Am‧brò‧gio"," IPA(key): /amˈbrɔ.dʒo/, [ämˈbrɔːd͡ʒo],  Hyphenation: Am‧brò‧gio","<li id=""mwCA""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/amˈbrɔ.dʒo/</span><span>, </span><span class=""IPA"" lang="""">[ämˈbrɔːd͡ʒo]</span></li>, <li id=""mwCw""> <span id=""mwDA"">Hyphenation: </span><span class=""Latn"" lang=""it"">Am‧brò‧gio</span></li>"
Italian,Ambrogio,Proper noun, m,"A male given name, equivalent to English Ambrose"," A male given name, equivalent to English Ambrose","<li id=""mwEg""> <span class=""use-with-mention"" id=""mwEw"">A male <a href=""given_name.html"" title=""given name"">given name</a>, equivalent to English <span class=""Latn"" lang=""en""><a href=""Ambrose.html"" title=""Ambrose"">Ambrose</a></span></span></li>"
Italian,Ambrogio,Derived terms,,"ambrogetta,  ambrogino"," ambrogetta,  ambrogino","<li id=""mwFg""> <span class=""Latn"" id=""mwFw"" lang=""it""><a href=""ambrogetta.html"" title=""ambrogetta"">ambrogetta</a></span></li>, <li id=""mwGA""> <span class=""Latn"" id=""mwGQ"" lang=""it""><a href=""ambrogino.html"" title=""ambrogino"">ambrogino</a></span></li>"
Italian,Ambrogio,Related terms,,"ambrosia,  ambrosiano"," ambrosia,  ambrosiano","<li id=""mwGw""> <span class=""Latn"" id=""mwHA"" lang=""it""><a href=""ambrosia.html"" title=""ambrosia"">ambrosia</a></span></li>, <li id=""mwHQ""> <span class=""Latn"" id=""mwHg"" lang=""it""><a href=""ambrosiano.html"" title=""ambrosiano"">ambrosiano</a></span></li>"
Italian,Amburgo,Proper noun, f,Hamburg, Hamburg,"<li id=""mwBg""> <a href=""Hamburg.html"" id=""mwBw"" title=""Hamburg"">Hamburg</a></li>"
Italian,Amburgo,Derived terms,,amburghese, amburghese,"<li id=""mwCQ""> <span class=""Latn"" id=""mwCg"" lang=""it""><a href=""amburghese.html"" title=""amburghese"">amburghese</a></span></li>"
Italian,Amedeo,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Amelio,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,America del Nord,Proper noun, ?,North America, North America,"<li id=""mwBw""> <a href=""North_America.html"" id=""mwCA"" title=""North America"">North America</a></li>"
Italian,America del Nord,Synonyms,,Nordamerica, Nordamerica,"<li id=""mwCg""> <span class=""Latn"" id=""mwCw"" lang=""it""><a href=""Nordamerica.html"" title=""Nordamerica"">Nordamerica</a></span></li>"
Italian,America del sud,Proper noun, f,South America, South America,"<li id=""mwCA""> <a href=""South_America.html"" id=""mwCQ"" title=""South America"">South America</a></li>"
Italian,America del sud,Synonyms,,Sudamerica, Sudamerica,"<li id=""mwCw""> <span class=""Latn"" id=""mwDA"" lang=""it""><a href=""Sudamerica.html"" title=""Sudamerica"">Sudamerica</a></span></li>"
Italian,America meridionale,Proper noun, f,South America, South America,"<li id=""mwBg""> <a href=""South_America.html"" id=""mwBw"" title=""South America"">South America</a></li>"
Italian,America meridionale,Synonyms,,America del sud, America del sud,"<li id=""mwCQ""> <span class=""Latn"" id=""mwCg"" lang=""it""><a href=""America_del_sud.html"" title=""America del sud"">America del sud</a></span></li>"
Italian,America settentrionale,Proper noun, f,North America, North America,"<li id=""mwBg""> <a href=""North_America.html"" id=""mwBw"" title=""North America"">North America</a></li>"
Italian,America settentrionale,Synonyms,,America del nord, America del nord,"<li id=""mwCQ""> <span class=""Latn"" id=""mwCg"" lang=""it"">America del nord</span></li>"
Italian,Amerigo,Etymology,,An early byform of Enrico. Connected to the German name Emmerich.,An early byform of Enrico. Connected to the German name Emmerich.,"<p id=""mwAg"">An early byform of <i class=""Latn mention"" id=""mwAw"" lang=""it""><a href=""Enrico.html"" title=""Enrico"">Enrico</a></i>. Connected to the German name <a href=""Emmerich.html"" id=""mwBA"" title=""Emmerich"">Emmerich</a>.</p>"
Italian,Amerigo,Proper noun, ?,A male given name, A male given name,"<li id=""mwCQ""> <span class=""use-with-mention"" id=""mwCg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Amerigo,Derived terms,,America, America,"<li id=""mwDQ""> <span class=""Latn"" id=""mwDg"" lang=""it""><a href=""America.html"" title=""America"">America</a></span></li>"
Italian,Amilcare,Etymology,,From Latin Hamilcar.,From Latin Hamilcar.,"<p id=""mwAQ"">From <span class=""etyl"" id=""mwAg""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span><span> </span><i class=""Latn mention"" id=""mwAw"" lang=""la""><a href=""Hamilcar.html"" title=""Hamilcar"">Hamilcar</a></i>.</p>"
Italian,Amilcare,Proper noun, m,"A male given name, cognate to Ancient Greek Ἀμίλκᾱς ‎."," A male given name, cognate to Ancient Greek Ἀμίλκᾱς ‎(Amílkās).","<li id=""mwCA""> <span class=""use-with-mention"" id=""mwCQ"">A male <a href=""given_name.html"" title=""given name"">given name</a></span>, cognate to Ancient Greek <i class=""polytonic mention"" id=""mwCw"" lang=""grc""><a href=""%E1%BC%88%CE%BC%CE%AF%CE%BB%CE%BA%CE%B1%CF%82.html"" title=""Ἀμίλκας"">Ἀμίλκᾱς</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Amílkās</span><span class=""mention-gloss-paren"" id=""mwDA"">)</span>.</li>"
Italian,Aminta,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Amintore,Proper noun, m,A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Amleto,Proper noun, m,"A male given name, cognate to Hamlet"," A male given name, cognate to Hamlet","<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span>, cognate to <a href=""Hamlet.html"" id=""mwCA"" title=""Hamlet"">Hamlet</a></li>"
Italian,Amleto,Derived terms,,amletico, amletico,"<li id=""mwCg""> <a href=""amletico.html"" id=""mwCw"" title=""amletico"">amletico</a></li>"
Italian,Ammaniti,Proper noun, ?,A  surname​., A  surname​.,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A  <a href=""surname.html"" title=""surname"">surname</a><span>​</span>.</span></li>"
Italian,Ammaniti,Proper noun, ?,"Niccolò Ammaniti, Italian writer"," Niccolò Ammaniti, Italian writer","<li id=""mwCA""> <a class=""external"" href=""https://en.wikipedia.org/wiki/it:Niccolò%20Ammaniti"" id=""mwCQ"" title=""w:it:Niccolò Ammaniti"">Niccolò Ammaniti</a>, Italian writer</li>"
Italian,Amore,Proper noun, m," Cupid, Eros "," (Roman mythology) Cupid, Eros (the god of love)","<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content""><a href=""Roman.html"" title=""Roman"">Roman</a> <a href=""mythology.html"" title=""mythology"">mythology</a></span><span class=""ib-brac"" id=""mwCA"">)</span> <span class=""Latn"" id=""mwCQ"" lang=""en""><a href=""Cupid.html"" title=""Cupid"">Cupid</a>, <a href=""Eros.html"" title=""Eros"">Eros</a></span> <span class=""gloss-brac"" id=""mwCg"">(</span><span class=""gloss-content"">the god of love</span><span class=""gloss-brac"" id=""mwCw"">)</span></li>"
Italian,Amore,Synonyms,,"Cupido,  Eros"," Cupido,  Eros","<li id=""mwDQ""> <span class=""Latn"" id=""mwDg"" lang=""it""><a href=""Cupido.html"" title=""Cupido"">Cupido</a></span></li>, <li id=""mwDw""> <span class=""Latn"" id=""mwEA"" lang=""it""><a href=""Eros.html"" title=""Eros"">Eros</a></span></li>"
Italian,Amorgo,Etymology,,From Ancient Greek Αμοργός ‎.,From Ancient Greek Αμοργός ‎(Amorgós).,"<p id=""mwAQ"">From <span class=""etylcleanup"" id=""mwAg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span></span> <i class=""polytonic mention"" id=""mwBA"" lang=""grc""><a href=""%CE%91%CE%BC%CE%BF%CF%81%CE%B3%CF%8C%CF%82.html"" title=""Αμοργός"">Αμοργός</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Amorgós</span><span class=""mention-gloss-paren"" id=""mwBQ"">)</span>.</p>"
Italian,Amorgo,Proper noun, f,Amorgos , Amorgos (island of Greece),"<li id=""mwCg""> <a href=""Amorgos.html"" id=""mwCw"" title=""Amorgos"">Amorgos</a> (island of Greece)</li>"
Italian,Ampelio,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Ampezzo,Proper noun, ?,A small town in the province of Udine, A small town in the province of Udine,"<li id=""mwBg""> A small town in the province of <a href=""Udine.html"" id=""mwBw"" title=""Udine"">Udine</a></li>"
Italian,Ampezzo,Proper noun, ?,A region of the Dolomites in the province of Belluno, A region of the Dolomites in the province of Belluno,"<li id=""mwCA""> A region of the <a href=""Dolomite.html"" id=""mwCQ"" title=""Dolomite"">Dolomites</a> in the province of <a href=""Belluno.html"" id=""mwCg"" title=""Belluno"">Belluno</a></li>"
Italian,Anacleto,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Anacreonte,Proper noun, m,Anacreon, Anacreon,"<li id=""mwBQ""> <a href=""Anacreon.html"" id=""mwBg"" title=""Anacreon"">Anacreon</a></li>"
Italian,Anagni,Etymology,,From Latin Anagnia.,From Latin Anagnia.,"<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwBQ"" lang=""la""><a href=""Anagnia.html"" title=""Anagnia"">Anagnia</a></i>.</p>"
Italian,Anagni,Proper noun, f,a town in the province of Frosinone in Lazio in Italy., a town in the province of Frosinone in Lazio in Italy.,"<li id=""mwCg""> a <a href=""town.html"" id=""mwCw"" title=""town"">town</a> in the province of <a href=""Frosinone.html"" id=""mwDA"" title=""Frosinone"">Frosinone</a> in <a href=""Lazio.html"" id=""mwDQ"" title=""Lazio"">Lazio</a> in <a href=""Italy.html"" id=""mwDg"" title=""Italy"">Italy</a>.</li>"
Italian,Anagni,Derived terms,,anagnino, anagnino,"<li id=""mwEA""> <span class=""Latn"" id=""mwEQ"" lang=""it""><a href=""anagnino.html"" title=""anagnino"">anagnino</a></span></li>"
Italian,Anania,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Anapo,Etymology,,"From Latin Anapus, Ancient Greek Ἄναπος ‎. ","From Latin Anapus, Ancient Greek Ἄναπος ‎(Ánapos). ","<p id=""mwAQ"">From <span class=""etyl"" id=""mwAg""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span><span> </span><i class=""Latn mention"" id=""mwAw"" lang=""la""><a href=""Anapus.html"" title=""Anapus"">Anapus</a></i>, <span class=""etylcleanup"" id=""mwBA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span></span> <i class=""polytonic mention"" id=""mwBg"" lang=""grc""><a href=""%E1%BC%8C%CE%BD%CE%B1%CF%80%CE%BF%CF%82.html"" title=""Ἄναπος"">Ἄναπος</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Ánapos</span><span class=""mention-gloss-paren"" id=""mwBw"">)</span>. </p>"
Italian,Anapo,Proper noun, m,A river that flows in Sicily, A river that flows in Sicily,"<li id=""mwDQ""> A <a href=""river.html"" id=""mwDg"" title=""river"">river</a> that flows in <a href=""Sicily.html"" id=""mwDw"" title=""Sicily"">Sicily</a></li>"
Italian,Anassagora,Etymology,,From Ancient Greek Ἀναξαγόρας ‎.,From Ancient Greek Ἀναξαγόρας ‎(Anaxagóras).,"<p id=""mwAQ"">From <span class=""etylcleanup"" id=""mwAg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span></span> <i class=""polytonic mention"" id=""mwBA"" lang=""grc""><a href=""%E1%BC%88%CE%BD%CE%B1%CE%BE%CE%B1%CE%B3%CF%8C%CF%81%CE%B1%CF%82.html"" title=""Ἀναξαγόρας"">Ἀναξαγόρας</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Anaxagóras</span><span class=""mention-gloss-paren"" id=""mwBQ"">)</span>.</p>"
Italian,Anassagora,Proper noun, m,Anaxagoras, Anaxagoras,"<li id=""mwCg""> <a href=""Anaxagoras.html"" id=""mwCw"" title=""Anaxagoras"">Anaxagoras</a></li>"
Italian,Anastasio,Proper noun, m,"A male given name, from the Latin Anastasius."," A male given name, from the Latin Anastasius.","<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span>, from the Latin <i id=""mwCQ""><a href=""Anastasius.html"" id=""mwCg"" title=""Anastasius"">Anastasius</a></i>.</li>"
Italian,Anatolio,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Ancarano,Proper noun, ?,A small town in the province of Teramo in Abruzzo, A small town in the province of Teramo in Abruzzo,"<li id=""mwBg""> A small town in the province of <a href=""Teramo.html"" id=""mwBw"" title=""Teramo"">Teramo</a> in <a href=""Abruzzo.html"" id=""mwCA"" title=""Abruzzo"">Abruzzo</a></li>"
Italian,Ancarano,Proper noun, ?,A small coastal town in Slovenia, A small coastal town in Slovenia,"<li id=""mwCQ""> A small coastal town in <a href=""Slovenia.html"" id=""mwCg"" title=""Slovenia"">Slovenia</a></li>"
Italian,Anchise,Proper noun, m,Anchises, Anchises,"<li id=""mwBQ""> <a href=""Anchises.html"" id=""mwBg"" title=""Anchises"">Anchises</a></li>"
Italian,Ande,Proper noun, f pl,Andes, Andes,"<li id=""mwBw""> <a href=""Andes.html"" id=""mwCA"" title=""Andes"">Andes</a></li>"
Italian,Ande,Related terms,,andino, andino,"<li id=""mwCg""> <span class=""Latn"" id=""mwCw"" lang=""it""><a href=""andino.html"" title=""andino"">andino</a></span></li>"
Italian,Andreina,Etymology,,"Feminine  form of Andrea ‎, comparable to the English female name Andrea.","Feminine (diminutive) form of Andrea ‎(“Andrew”), comparable to the English female name Andrea.","<p id=""mwAQ"">Feminine (diminutive) form of <i class=""Latn mention"" id=""mwAg"" lang=""it""><a href=""Andrea.html"" title=""Andrea"">Andrea</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss""><a href=""Andrew.html"" title=""Andrew"">Andrew</a></span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwAw"">)</span>, comparable to the English female name <i class=""Latn mention"" id=""mwBA"" lang=""en""><a href=""Andrea.html"" title=""Andrea"">Andrea</a></i>.</p>"
Italian,Andreina,Proper noun, f,A female given name., A female given name.,"<li id=""mwCQ""> <span class=""use-with-mention"" id=""mwCg"">A female <a href=""given_name.html"" title=""given name"">given name</a></span>.</li>"
Italian,Andreotti,Proper noun, ?,A  surname​., A  surname​.,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A  <a href=""surname.html"" title=""surname"">surname</a><span>​</span>.</span></li>"
Italian,Andreotti,Proper noun, ?,"Giulio Andreotti, Italian statesman"," Giulio Andreotti, Italian statesman","<li id=""mwCQ""> <a class=""external"" href=""https://en.wikipedia.org/wiki/it:Giulio%20Andreotti"" id=""mwCg"" title=""w:it:Giulio Andreotti"">Giulio Andreotti</a>, Italian statesman</li>"
Italian,Andreotti,Derived terms,,andreottiano, andreottiano,"<li id=""mwDA""> <span class=""Latn"" id=""mwDQ"" lang=""it""><a href=""andreottiano.html"" title=""andreottiano"">andreottiano</a></span></li>"
Italian,Andro,Etymology,,From Ancient Greek Ἄνδρος ‎.,From Ancient Greek Ἄνδρος ‎(Ándros).,"<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span></span> <i class=""polytonic mention"" id=""mwBQ"" lang=""grc""><a href=""%E1%BC%8C%CE%BD%CE%B4%CF%81%CE%BF%CF%82.html"" title=""Ἄνδρος"">Ἄνδρος</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Ándros</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span>.</p>"
Italian,Andro,Proper noun, f,Andros , Andros (island of Greece),"<li id=""mwCw""> <a href=""Andros.html"" id=""mwDA"" title=""Andros"">Andros</a> (island of Greece)</li>"
Italian,Andromaca,Etymology,,From Ancient Greek Ἀνδρομάχη ‎.,From Ancient Greek Ἀνδρομάχη ‎(Andromákhē).,"<p id=""mwAw"">From <span class=""etylcleanup"" id=""mwBA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span></span> <i class=""polytonic mention"" id=""mwBg"" lang=""grc"">Ἀνδρομάχη</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Andromákhē</span><span class=""mention-gloss-paren"">)</span>.</p>"
