headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
English,Zetlandic,Etymology,,Zetland +‰Û_ -ic,Zetland +‰Û_ -ic,"<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""en""><a href=""Zetland.html"" title=""Zetland"">Zetland</a></i><span> +</span><span>‰Û_</span><span> </span><i class=""Latn mention"" lang=""en""><a href=""-ic.html"" title=""-ic"">-ic</a></i></p>"
English,Zetlandic,Adjective," ‰Û_(comparative more Zetlandic, superlative most Zetlandic)",Of or pertaining to Zetland., Of or pertaining to Zetland.,"<li id=""mwCA""> Of or pertaining to <a href=""Zetland.html"" id=""mwCQ"" title=""Zetland"">Zetland</a>.</li>"
German,Zettabyte,Noun,åÊn,zettabyte , zettabyte (270 or 1021 bytes),"<li id=""mwBg""> <a href=""zettabyte.html"" id=""mwBw"" title=""zettabyte"">zettabyte</a> (2<sup id=""mwCA"">70</sup> or 10<sup id=""mwCQ"">21</sup> bytes)</li>"
German,Zettel,Pronunciation,,"IPA: /èötsƒİtƒªl/, [èötsƒİtlí©],  Hyphenation: Zet‰Û¤tel"," IPA(key): /èötsƒİtƒªl/, [èötsƒİtlí©],  Hyphenation: Zet‰Û¤tel","<li id=""mwCA""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/èötsƒİtƒªl/</span><span>, </span><span class=""IPA"" lang="""">[èötsƒİtlí©]</span></li>, <li id=""mwCw""> <span id=""mwDA"">Hyphenation: </span><span class=""Latn"" id=""mwDQ"" lang=""de"">Zet‰Û¤tel</span></li>"
German,Zettel,Etymology 1,,"Early Modern High German also zeddel, zedel, from Middle High German zedele, zedel, a loan from Italian cedola, via Medieval Latin cedula, schedula, the diminutive of scheda, scida ‰Û_ ultimately from Ancient Greek ìÄìàëøë«ëá ‰Û_.
The spelling in -tt- is found from the 15th century in Upper German, the spelling in -dd- persists until the 19th century, primarily in authors from Central or Northern Germany. Luther mostly writes zedel, Goethe alternates between zeddel and zettel. The  spelling variant zettul is influenced by French cÌ©dule.
Occasional weak inflection is found in Middle High German and persists into the 18th century. The original feminine gender is retained until Luther's time, but occasional masculine or neuter gender is already found in late Middle High German. Masculine gender has predominated since the 19th century.","Early Modern High German also zeddel, zedel, from Middle High German zedele, zedel, a loan from Italian cedola, via Medieval Latin cedula, schedula, the diminutive of scheda, scida ‰Û_(‰ÛÏstrip of papyrus‰Û) ultimately from Ancient Greek ìÄìàëøë«ëá ‰Û_(skhÌ_d€Ò, ‰ÛÏsplinter, fragment‰Û).
The spelling in -tt- is found from the 15th century in Upper German, the spelling in -dd- persists until the 19th century, primarily in authors from Central or Northern Germany. Luther mostly writes zedel, Goethe alternates between zeddel and zettel. The (now obsolete) spelling variant zettul is influenced by French cÌ©dule.
Occasional weak inflection is found in Middle High German and persists into the 18th century. The original feminine gender is retained until Luther's time, but occasional masculine or neuter gender is already found in late Middle High German. Masculine gender has predominated since the 19th century.","<p id=""mwDg"">Early Modern High German also <i id=""mwDw"">zeddel, zedel</i>, from <span class=""etylcleanup"" id=""mwEA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Middle%20High%20German%20language"" title=""w:Middle High German language"">Middle High German</a></span></span> <i class=""Latn mention"" id=""mwEg"" lang=""gmh"">zedele</i>, <i class=""Latn mention"" id=""mwEw"" lang=""gmh""><a href=""zedel.html"" title=""zedel"">zedel</a></i>, a loan from <span class=""etylcleanup"" id=""mwFA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Italian%20language"" title=""w:Italian language"">Italian</a></span></span> <i class=""Latn mention"" id=""mwFg"" lang=""it""><a href=""cedola.html"" title=""cedola"">cedola</a></i>, via <span class=""etylcleanup"" id=""mwFw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Medieval%20Latin"" title=""w:Medieval Latin"">Medieval Latin</a></span></span> <i class=""Latn mention"" id=""mwGQ"" lang=""la""><a href=""cedula.html"" title=""cedula"">cedula</a></i>, <i class=""Latn mention"" id=""mwGg"" lang=""la""><a href=""schedula.html"" title=""schedula"">schedula</a></i>, the diminutive of <i class=""Latn mention"" id=""mwGw"" lang=""la""><a href=""scheda.html"" title=""scheda"">scheda</a></i>, <i class=""Latn mention"" id=""mwHA"" lang=""la""><a href=""scida.html"" title=""scida"">scida</a></i><span> </span><span>‰Û_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">‰ÛÏ</span><span class=""mention-gloss"">strip of papyrus</span><span class=""mention-gloss-double-quote"">‰Û</span><span class=""mention-gloss-paren"" id=""mwHQ"">)</span> ultimately from <span class=""etylcleanup"" id=""mwHg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span></span> <i class=""polytonic mention"" id=""mwIA"" lang=""grc"">ìÄìàëøë«ëá</i><span> </span><span>‰Û_</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">skhÌ_d€Ò</span><span>, </span><span class=""mention-gloss-double-quote"">‰ÛÏ</span><span class=""mention-gloss"">splinter, fragment</span><span class=""mention-gloss-double-quote"">‰Û</span><span class=""mention-gloss-paren"">)</span>.
The spelling in <i id=""mwIg"">-tt-</i> is found from the 15th century in Upper German, the spelling in <i id=""mwIw"">-dd-</i> persists until the 19th century, primarily in authors from Central or Northern Germany. Luther mostly writes <i id=""mwJA"">zedel</i>, Goethe alternates between <i id=""mwJQ"">zeddel</i> and <i id=""mwJg"">zettel</i>. The (now obsolete) spelling variant <i id=""mwJw"">zettul</i> is influenced by French <i id=""mwKA"">cÌ©dule</i>.
Occasional weak inflection is found in Middle High German and persists into the 18th century. The original feminine gender is retained until Luther's time, but occasional masculine or neuter gender is already found in late Middle High German. Masculine gender has predominated since the 19th century.</p>"
German,Zettel,Alternative forms,,"zedel ,  zeddel ,  ziddel  and archaic),  zÌ¦ttel  and archaic),  zÌ_ttel  and archaic),  zettul ,  ZettulåÊm "," zedel (archaic, Early New High German),  zeddel (regional and archaic),  ziddel (regional (Thuringian) and archaic),  zÌ¦ttel (regional (Bavarian) and archaic),  zÌ_ttel (regional (Alemannic) and archaic),  zettul (archaic, Early New High German and 19th century),  ZettulåÊm (n)","<li id=""mwKg""> <i id=""mwKw"">zedel</i> (archaic, Early New High German)</li>, <li id=""mwLA""> <i id=""mwLQ"">zeddel</i> (regional and archaic)</li>, <li id=""mwLg""> <i id=""mwLw"">ziddel</i> (regional (Thuringian) and archaic)</li>, <li id=""mwMA""> <i id=""mwMQ"">zÌ¦ttel</i> (regional (Bavarian) and archaic)</li>, <li id=""mwMg""> <i id=""mwMw"">zÌ_ttel</i> (regional (Alemannic) and archaic)</li>, <li id=""mwNA""> <i id=""mwNQ"">zettul</i> (archaic, Early New High German and 19th century)</li>, <li id=""mwNg""> <span class=""Latn"" id=""mwNw"" lang=""de"">Zettul</span><span>åÊ</span><span class=""gender"" id=""mwOA""><abbr title=""masculine gender"">m</abbr></span> (<span class=""gender"" id=""mwOQ""><abbr title=""neuter gender"">n</abbr></span>)</li>"
German,Zettel,Noun,"åÊm ‰Û_(genitive Zettels, plural Zettel)","small or loose piece of paper
 1635 der schutzengel [...] strÌ_uet etliche zettele nider, darauf schÌ¦ne sprÌ_ch aus heiliger schrift wider die hoffart  Jacob Bidermann, Cenodoxus, p. 71."," small or loose piece of paper
 1635 der schutzengel [...] strÌ_uet etliche zettele nider, darauf schÌ¦ne sprÌ_ch aus heiliger schrift wider die hoffart (""the guardian angel scatters a number of loose pages from above, on which are fine sayings from the holy writ against the sin of pride"") Jacob Bidermann, Cenodoxus, p. 71.","<li id=""mwPg""> small or loose piece of paper
<dl id=""mwPw""><dd id=""mwQA""> <b id=""mwQQ"">1635</b> <i id=""mwQg"">der schutzengel [...] strÌ_uet etliche <b id=""mwQw"">zettele</b> nider, darauf schÌ¦ne sprÌ_ch aus heiliger schrift wider die hoffart</i> (""the guardian angel scatters a number of loose pages from above, on which are fine sayings from the holy writ against the sin of pride"") Jacob Bidermann, <i id=""mwRA"">Cenodoxus</i>, p. 71.</dd></dl></li>"
German,Zettel,Noun,"åÊm ‰Û_(genitive Zettels, plural Zettel)","note, message, letter
 1511 name er sollich zedel der klagen, verprennet sy und sprach , Albrecht von Eyb, Spiegel der Sitten, Augsburg, 92v. ."," note, message, letter
 1511 name er sollich zedel der klagen, verprennet sy und sprach (""he [Constantine] took such letters of complaint [against the bishops], burned them, and said [...]""), Albrecht von Eyb, Spiegel der Sitten, Augsburg, 92v. (O 2b).","<li id=""mwRQ""> note, message, letter
<dl id=""mwRg""><dd id=""mwRw""> <b id=""mwSA"">1511</b> <i id=""mwSQ"">name er sollich <b id=""mwSg"">zedel</b> der klagen, verprennet sy und sprach</i> (""he [Constantine] took such letters of complaint [against the bishops], burned them, and said [...]""), Albrecht von Eyb, <i id=""mwSw"">Spiegel der Sitten</i>, Augsburg, <a class=""external"" href=""https://books.google.ch/books?id=saNJAAAAcAAJ&amp;dq=Spiegel%20der%20Sitten&amp;pg=PT198#v=onepage&amp;q&amp;f=false"" id=""mwTA"">92v. (O 2b)</a>.</dd></dl></li>"
German,Zettel,Noun,"åÊm ‰Û_(genitive Zettels, plural Zettel)","poster, placard, public notice
 1725: ohnerachtet herr d. Pf. meinen zettul vom schwartzen brette hatte abreiszen lassen (""nevertheless Mr. d. Pf. had my poster taken down from the [university's] bulletin board"", Chr. Thomasius, Gedanken und Erinnerungen, Marburg, 3, 104;"," poster, placard, public notice
 1725: ohnerachtet herr d. Pf. meinen zettul vom schwartzen brette hatte abreiszen lassen (""nevertheless Mr. d. Pf. had my poster taken down from the [university's] bulletin board"", Chr. Thomasius, Gedanken und Erinnerungen, Marburg, 3, 104;","<li id=""mwTQ""> poster, placard, public notice
<dl id=""mwTg""><dd id=""mwTw""> <b id=""mwUA"">1725</b>: <i id=""mwUQ"">ohnerachtet herr d. Pf. meinen <b id=""mwUg"">zettul</b> vom schwartzen brette hatte abreiszen lassen</i> (""nevertheless Mr. d. Pf. had my poster taken down from the [university's] bulletin board"", Chr. Thomasius, <i id=""mwUw"">Gedanken und Erinnerungen</i>, Marburg, 3, 104;</dd></dl></li>"
German,Zettel,References,,"‰ÛÏZettel‰Û in Deutsches WÌ¦rterbuch von Jacob und Wilhelm Grimm, 16 vols., Leipzig 1854‰ÛÒ1961.,  ""Zettel"" in: Wolfgang Pfeifer , Etymologisches WÌ¦rterbuch des Deutschen ."," ‰ÛÏZettel‰Û in Deutsches WÌ¦rterbuch von Jacob und Wilhelm Grimm, 16 vols., Leipzig 1854‰ÛÒ1961.,  ""Zettel"" in: Wolfgang Pfeifer (ed.), Etymologisches WÌ¦rterbuch des Deutschen (2nd ed. 1993).","<li> ‰ÛÏ<a class=""external"" href=""http://woerterbuchnetz.de/DWB?lemma=Zettel"">Zettel</a>‰Û in <i><a class=""external"" href=""https://en.wikipedia.org/wiki/Deutsches%20WÌ¦rterbuch"" title=""w:Deutsches WÌ¦rterbuch"">Deutsches WÌ¦rterbuch von Jacob und Wilhelm Grimm</a></i>, 16 vols., Leipzig 1854<span>‰ÛÒ</span>1961.</li>, <li> ""<a class=""external"" href=""http://dwds.de/?qu=Zettel"">Zettel</a>"" in: Wolfgang Pfeifer (ed.), <i>Etymologisches WÌ¦rterbuch des Deutschen</i> (2nd ed. 1993).</li>"
German,Zettel,Etymology 2,,"A technical term in weaving recorded from the later 15th century .
The noun is derived from the verb zetten ""scatter; spread out, arrange"" via the suffix -el denoting tools . The verb zetten itself is from a Germanic Proto-Germanic *tadjan€É ‰Û_, whence also English tath ""dung"".","A technical term in weaving recorded from the later 15th century (in Middle High German in the compound zettelgarn).
The noun is derived from the verb zetten ""scatter; spread out, arrange"" via the suffix -el denoting tools (as in Hebel, StÌ¦ÌÙel). The verb zetten itself is from a Germanic Proto-Germanic *tadjan€É ‰Û_(‰ÛÏto strew, scatter‰Û), whence also English tath ""dung"".","<p id=""mwVw"">A technical term in weaving recorded from the later 15th century (in Middle High German in the compound <i class=""Latn mention"" id=""mwWA"" lang=""gmh"">zettelgarn</i>).
The noun is derived from the verb <i class=""Latn mention"" id=""mwWQ"" lang=""de""><a href=""zetten.html"" title=""zetten"">zetten</a></i> ""scatter; spread out, arrange"" via the suffix <i class=""Latn mention"" id=""mwWg"" lang=""de""><a href=""-el.html"" title=""-el"">-el</a></i> denoting tools (as in <i class=""Latn mention"" id=""mwWw"" lang=""de""><a href=""Hebel.html"" title=""Hebel"">Hebel</a></i>, <i class=""Latn mention"" id=""mwXA"" lang=""de""><a href=""St%C3%B6%C3%9Fel.html"" title=""StÌ¦ÌÙel"">StÌ¦ÌÙel</a></i>). The verb <i id=""mwXQ"">zetten</i> itself is from a Germanic <span class=""etylcleanup"" id=""mwXg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Proto-Germanic%20language"" title=""w:Proto-Germanic language"">Proto-Germanic</a></span></span> <i class=""Latinx mention"" id=""mwYA"" lang=""gem-pro"">*tadjan€É</i><span> </span><span>‰Û_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">‰ÛÏ</span><span class=""mention-gloss"">to strew, scatter</span><span class=""mention-gloss-double-quote"">‰Û</span><span class=""mention-gloss-paren"" id=""mwYQ"">)</span>, whence also English <i class=""Latn mention"" id=""mwYg"" lang=""en""><a href=""tath.html"" title=""tath"">tath</a></i> ""dung"".</p>"
German,Zettel,Etymology 2,,In German translations of Shakespeare's A Midsumer Night's Dream the name of the weaver Nick Bottom .,"In German translations of Shakespeare's A Midsumer Night's Dream the name of the weaver Nick Bottom (one of the ""rude mechanicals"", from bottom ""a ball or skein of thread"", replaced by a German technical term of weaving following Christoph Martin Wieland, 1762).","<p id=""mwYw"">In German translations of Shakespeare's <i id=""mwZA"">A Midsumer Night's Dream</i> the name of the weaver Nick Bottom (one of the ""rude mechanicals"", from <a href=""bottom.html"" id=""mwZQ"" title=""bottom"">bottom</a> ""a ball or skein of thread"", replaced by a German technical term of weaving following Christoph Martin Wieland, 1762).</p>"
German,Zettel,Noun,"åÊm ‰Û_(genitive Zettels, plural Zettel)"," warp
 1493 kainen zettel innemen oder wÌ¼rken, er hab in dann selbs gezettlet  . Urkundenbuch Stuttgart ed. Adolf Rapp, Stuttgart, 1912, p.560.
 1530 wenn ... an einem kleid eines aussatzes maal sein wirt, es sey ... am zettel oder am eintrag  ZÌ_rcher Bibel, Leviticus 13:48."," (weaving) warp
 1493 kainen zettel innemen oder wÌ¼rken, er hab in dann selbs gezettlet  (""[he should] take over or work no warp, unless that he has himself warped it). Urkundenbuch Stuttgart ed. Adolf Rapp, Stuttgart, 1912, p.560.
 1530 wenn ... an einem kleid eines aussatzes maal sein wirt, es sey ... am zettel oder am eintrag (""The garment also that the plague of leprosy is in, whether [...] it be in the warp, or woof [...]"") ZÌ_rcher Bibel, Leviticus 13:48.","<li id=""mwag""> <span class=""ib-brac"" id=""mwaw"">(</span><span class=""ib-content"">weaving</span><span class=""ib-brac"" id=""mwbA"">)</span> <a href=""warp.html"" id=""mwbQ"" title=""warp"">warp</a>
<dl id=""mwbg""><dd id=""mwbw""> <b id=""mwcA"">1493</b> <i id=""mwcQ"">kainen <b id=""mwcg"">zettel</b> innemen oder wÌ¼rken, er hab in dann selbs gezettlet </i> (""[he should] take over or work no warp, unless that he has himself warped it). <i id=""mwcw"">Urkundenbuch Stuttgart</i> ed. Adolf Rapp, Stuttgart, 1912, p.560.</dd>
<dd id=""mwdA""> <b id=""mwdQ"">1530</b> <i id=""mwdg"">wenn ... an einem kleid eines aussatzes maal sein wirt, es sey ... am <b id=""mwdw"">zettel</b> oder am eintrag</i> (""The garment also that the plague of leprosy is in, whether [...] it be in the warp, or woof [...]"") <i id=""mweA"">ZÌ_rcher Bibel</i>, Leviticus 13:48.</dd></dl></li>"
German,Zettel,Synonyms,,": Kettfaden, Werft"," (warp): Kettfaden, Werft","<li id=""mweg""> <span class=""ib-brac"" id=""mwew""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">warp</span></span><span class=""ib-brac""><span class=""qualifier-brac"">)</span></span><span class=""ib-colon"" id=""mwfA""><span class=""sense-qualifier-colon"">:</span></span> Kettfaden, <a href=""Werft.html"" id=""mwfg"" title=""Werft"">Werft</a></li>"
German,Zettel,Derived terms,,zetteln, zetteln,"<li id=""mwgA""> <a href=""zetteln.html"" id=""mwgQ"" title=""zetteln"">zetteln</a></li>"
German,Zettel,References,,"‰ÛÏZettel‰Û in Deutsches WÌ¦rterbuch von Jacob und Wilhelm Grimm, 16 vols., Leipzig 1854‰ÛÒ1961."," ‰ÛÏZettel‰Û in Deutsches WÌ¦rterbuch von Jacob und Wilhelm Grimm, 16 vols., Leipzig 1854‰ÛÒ1961.","<li id=""mwgw""> <span id=""mwhA"">‰ÛÏ</span><a class=""external"" href=""http://woerterbuchnetz.de/DWB?lemma=Zettel"">Zettel</a><span>‰Û in </span><i><a class=""external"" href=""https://en.wikipedia.org/wiki/Deutsches%20WÌ¦rterbuch"" title=""w:Deutsches WÌ¦rterbuch"">Deutsches WÌ¦rterbuch von Jacob und Wilhelm Grimm</a></i><span>, 16 vols., Leipzig 1854</span><span>‰ÛÒ</span><span>1961.</span></li>"
German,Zetteln,Noun,,dative plural of Zettel, dative plural of Zettel,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">dative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Zettel.html"" title=""Zettel"">Zettel</a></i></span></span></li>"
German,Zettels,Noun,,genitive singular of Zettel, genitive singular of Zettel,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">genitive singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Zettel.html"" title=""Zettel"">Zettel</a></i></span></span></li>"
German,Zeug,Etymology,,"From Middle High German ziuc ‰Û_, from Old High German giziug, from Proto-Germanic *tiugij€É ‰Û_. Compare Dutch tuig ‰Û_, Old Norse tygi ‰Û_. More at toy.","From Middle High German ziuc ‰Û_(‰ÛÏstuff, gear‰Û), from Old High German giziug, from Proto-Germanic *tiugij€É ‰Û_(‰ÛÏstuff, gear, device‰Û). Compare Dutch tuig ‰Û_(‰ÛÏtool, gear‰Û), Old Norse tygi ‰Û_(‰ÛÏgear‰Û). More at toy.","<p id=""mwAg"">From <span class=""etyl"" id=""mwAw""><a class=""external"" href=""https://en.wikipedia.org/wiki/Middle%20High%20German%20language"" title=""w:Middle High German language"">Middle High German</a></span><span> </span><i class=""Latn mention"" lang=""gmh"">ziuc</i><span> </span><span>‰Û_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">‰ÛÏ</span><span class=""mention-gloss"">stuff, gear</span><span class=""mention-gloss-double-quote"">‰Û</span><span class=""mention-gloss-paren"">)</span>, from <span class=""etyl"" id=""mwBQ""><a class=""external"" href=""https://en.wikipedia.org/wiki/Old%20High%20German%20language"" title=""w:Old High German language"">Old High German</a></span><span> </span><i class=""Latn mention"" lang=""goh"">giziug</i>, from <span class=""etyl"" id=""mwBw""><a class=""external"" href=""https://en.wikipedia.org/wiki/Proto-Germanic%20language"" title=""w:Proto-Germanic language"">Proto-Germanic</a></span><span> </span><i class=""Latinx mention"" lang=""gem-pro"">*tiugij€É</i><span> </span><span>‰Û_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">‰ÛÏ</span><span class=""mention-gloss"">stuff, gear, device</span><span class=""mention-gloss-double-quote"">‰Û</span><span class=""mention-gloss-paren"">)</span>. Compare <span class=""etyl"" id=""mwCQ""><a class=""external"" href=""https://en.wikipedia.org/wiki/Dutch%20language"" title=""w:Dutch language"">Dutch</a></span><span> </span><i class=""Latn mention"" lang=""nl""><a href=""tuig.html"" title=""tuig"">tuig</a></i><span> </span><span>‰Û_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">‰ÛÏ</span><span class=""mention-gloss"">tool, gear</span><span class=""mention-gloss-double-quote"">‰Û</span><span class=""mention-gloss-paren"" id=""mwCg"">)</span>, <span class=""etyl"" id=""mwCw""><a class=""external"" href=""https://en.wikipedia.org/wiki/Old%20Norse%20language"" title=""w:Old Norse language"">Old Norse</a></span><span> </span><i class=""Latn mention"" lang=""non""><a href=""tygi.html"" title=""tygi"">tygi</a></i><span> </span><span>‰Û_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">‰ÛÏ</span><span class=""mention-gloss"">gear</span><span class=""mention-gloss-double-quote"">‰Û</span><span class=""mention-gloss-paren"" id=""mwDA"">)</span>. More at <i class=""Latn mention"" id=""mwDQ"" lang=""en""><a href=""toy.html"" title=""toy"">toy</a></i>.</p>"
German,Zeug,Pronunciation,,"IPA: /têÁsƒÓæíøk/ ,  IPA: /têÁsƒÓæíøÌ¤/ ,  Audio"," IPA(key): /têÁsƒÓæíøk/ (standard),  IPA(key): /têÁsƒÓæíøÌ¤/ (in northern and central Germany; chiefly colloquial),  Audio(file)","<li id=""mwDw""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/têÁsƒÓæíøk/</span> <span class=""ib-brac"" id=""mwEg""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">standard</span></span><span class=""ib-brac"" id=""mwEw""><span class=""qualifier-brac"">)</span></span></li>, <li id=""mwFA""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/têÁsƒÓæíøÌ¤/</span> <span class=""ib-brac"" id=""mwFw""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">in northern and central Germany; chiefly colloquial</span></span><span class=""ib-brac"" id=""mwGA""><span class=""qualifier-brac"">)</span></span></li>, <li id=""mwGQ""> <table class=""audiotable"" id=""mwGg"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">Audio</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>"
German,Zeug,Noun,"åÊn ‰Û_(genitive Zeugs or Zeuges, plural Zeuge)","stuff, gear, equipment"," stuff, gear, equipment","<li id=""mwIA""> <a href=""stuff.html"" id=""mwIQ"" title=""stuff"">stuff</a>, <a href=""gear.html"" id=""mwIg"" title=""gear"">gear</a>, <a href=""equipment.html"" id=""mwIw"" title=""equipment"">equipment</a></li>"
German,Zeug,Noun,"åÊn ‰Û_(genitive Zeugs or Zeuges, plural Zeuge)",material, material,"<li id=""mwJA""> <a href=""material.html"" id=""mwJQ"" title=""material"">material</a></li>"
German,Zeug,Noun,"åÊn ‰Û_(genitive Zeugs or Zeuges, plural Zeuge)","fabric, clothing, clothes"," fabric, clothing, clothes","<li id=""mwJg""> <a href=""fabric.html"" id=""mwJw"" title=""fabric"">fabric</a>, <a href=""clothing.html"" id=""mwKA"" title=""clothing"">clothing</a>, <a href=""clothes.html"" id=""mwKQ"" title=""clothes"">clothes</a></li>"
German,Zeug,Noun,"åÊm ‰Û_(genitive Zeugs or Zeuges, plural Zeugen)"," stuff, material"," (dated) stuff, material","<li id=""mwMw""> <span class=""ib-brac"" id=""mwNA"">(</span><span class=""ib-content"">dated</span><span class=""ib-brac"" id=""mwNQ"">)</span> <a href=""stuff.html"" id=""mwNg"" title=""stuff"">stuff</a>, <a href=""material.html"" id=""mwNw"" title=""material"">material</a></li>"
German,Zeug,External links,,Zeug in Duden online, Zeug in Duden online,"<li id=""mwSg""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Zeug"" id=""mwSw"">Zeug</a><span> in </span><i>Duden</i><span> online</span></li>"
German,Zeuge,Etymology,,From the verb zeugen. Cognate with Dutch getuige.,From the verb zeugen. Cognate with Dutch getuige.,"<p id=""mwAg"">From the verb <i class=""Latn mention"" id=""mwAw"" lang=""de""><a href=""zeugen.html"" title=""zeugen"">zeugen</a></i>. Cognate with Dutch <i class=""Latn mention"" id=""mwBA"" lang=""nl""><a href=""getuige.html"" title=""getuige"">getuige</a></i>.</p>"
German,Zeuge,Pronunciation,,"IPA: /èötêÁsƒÓƒ»íøƒÁƒª/,  Hyphenation: Zeu‰Û¤ge,  Audio"," IPA(key): /èötêÁsƒÓƒ»íøƒÁƒª/,  Hyphenation: Zeu‰Û¤ge,  Audio(file)","<li id=""mwBg""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/èötêÁsƒÓƒ»íøƒÁƒª/</span></li>, <li id=""mwCQ""> <span id=""mwCg"">Hyphenation: </span><span class=""Latn"" id=""mwCw"" lang=""de"">Zeu‰Û¤ge</span></li>, <li id=""mwDA""> <table class=""audiotable"" id=""mwDQ"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">Audio</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>"
German,Zeuge,Noun,"åÊm ‰Û_(genitive Zeugen, plural Zeugen, feminine Zeugin)",witness m, witness m,"<li id=""mwEw""> <a href=""witness.html"" id=""mwFA"" title=""witness"">witness</a> <span class=""gender"" id=""mwFQ""><abbr title=""masculine gender"">m</abbr></span></li>"
German,Zeuge,Derived terms,,"Hauptzeuge,  Nebenzeuge"," Hauptzeuge,  Nebenzeuge","<li id=""mwGA""> <span class=""Latn"" id=""mwGQ"" lang=""de""><a href=""Hauptzeuge.html"" title=""Hauptzeuge"">Hauptzeuge</a></span></li>, <li id=""mwGg""> <span class=""Latn"" id=""mwGw"" lang=""de"">Nebenzeuge</span></li>"
German,Zeuge,Related terms,,"Zeugnis,  Zeugung,  Bezeugung"," Zeugnis,  Zeugung,  Bezeugung","<li id=""mwHQ""> <span class=""Latn"" id=""mwHg"" lang=""de""><a href=""Zeugnis.html"" title=""Zeugnis"">Zeugnis</a></span></li>, <li id=""mwHw""> <span class=""Latn"" id=""mwIA"" lang=""de""><a href=""Zeugung.html"" title=""Zeugung"">Zeugung</a></span></li>, <li id=""mwIQ""> <span class=""Latn"" id=""mwIg"" lang=""de""><a href=""Bezeugung.html"" title=""Bezeugung"">Bezeugung</a></span></li>"
German,Zeuge,Noun,åÊn, plural of Zeug, (rare) plural of Zeug,"<li id=""mwJw""> (rare) <span class=""form-of-definition"" id=""mwKA"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Zeug.html"" title=""Zeug"">Zeug</a></i></span></span></li>"
German,Zeuge,External links,,Zeuge in Duden online, Zeuge in Duden online,"<li id=""mwKg""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Zeuge"" id=""mwKw"">Zeuge</a><span> in </span><i>Duden</i><span> online</span></li>"
