headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
English,ABENDs,Noun,,plural of ABEND, plural of ABEND,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""ABEND.html"" title=""ABEND"">ABEND</a></i></span></span></li>"
Swedish,ABF,Acronym,,arbetarnas bildningsfÌ¦rbund; the Workers' Educational Association , arbetarnas bildningsfÌ¦rbund; the Workers' Educational Association (ABF),"<li id=""mwBw""> <a href=""arbetarnas.html"" id=""mwCA"" title=""arbetarnas"">arbetarnas</a> bildningsfÌ¦rbund; the Workers' Educational Association (<a class=""external"" href=""https://en.wikipedia.org/wiki/ABF"" id=""mwCg"" title=""w:ABF"">ABF</a>)</li>"
English,ABG,Initialism,, arterial blood gas, (medicine) arterial blood gas,"<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">medicine</span><span class=""ib-brac"" id=""mwCA"">)</span> <a href=""arterial_blood_gas.html"" id=""mwCQ"" title=""arterial blood gas"">arterial blood gas</a></li>"
English,ABG,Initialism,, acoustic bass guitar, (music) acoustic bass guitar,"<li id=""mwCg""> <span class=""ib-brac"" id=""mwCw"">(</span><span class=""ib-content""><a href=""music.html"" title=""music"">music</a></span><span class=""ib-brac"" id=""mwDA"">)</span> <a href=""acoustic_bass_guitar.html"" id=""mwDQ"" title=""acoustic bass guitar"">acoustic bass guitar</a></li>"
English,ABH,Initialism,,actual bodily harm, actual bodily harm,"<li id=""mwBw""> <a href=""actual_bodily_harm.html"" id=""mwCA"" title=""actual bodily harm"">actual bodily harm</a></li>"
English,ABI,Noun, ‰Û_(plural ABIs),Initialism of application binary interface., Initialism of application binary interface.,"<li id=""mwBw""> <span class=""use-with-mention"" id=""mwCA"">Initialism of <i class=""Latn mention"" lang=""en"">application binary interface</i></span><span>.</span></li>"
English,ABIs,Noun,,plural of ABI, plural of ABI,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""ABI.html"" title=""ABI"">ABI</a></i></span></span></li>"
English,ABM,Initialism,, antiballistic missile, (military) antiballistic missile,"<li id=""mwBw""> <span class=""ib-brac"" id=""mwCA"">(</span><span class=""ib-content"">military</span><span class=""ib-brac"" id=""mwCQ"">)</span> antiballistic missile</li>"
English,ABM,Initialism,, Automated bank machine," (banking, Canada) Automated bank machine","<li id=""mwCw""> <span class=""ib-brac"" id=""mwDA"">(</span><span class=""ib-content"">banking<span class=""ib-comma"">,</span><span> </span><a class=""external"" href=""https://en.wikipedia.org/wiki/Canada"" title=""w:Canada"">Canada</a></span><span class=""ib-brac"" id=""mwDQ"">)</span> Automated <a href=""bank_machine.html"" id=""mwDg"" title=""bank machine"">bank machine</a></li>"
English,ABM,Initialism,, Activity-based management., (management) Activity-based management.,"<li id=""mwDw""> <span class=""ib-brac"" id=""mwEA"">(</span><span class=""ib-content"">management</span><span class=""ib-brac"" id=""mwEQ"">)</span> Activity-based management.</li>"
English,ABM,Related terms,,": SLBM, ICBM, LRBM, IRBM, MRBM, SRBM, AShBM"," (military): SLBM, ICBM, LRBM, IRBM, MRBM, SRBM, AShBM","<li id=""mwEw""> <span class=""ib-brac"" id=""mwFA""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">military</span></span><span class=""ib-brac""><span class=""qualifier-brac"">)</span></span><span class=""ib-colon"" id=""mwFQ""><span class=""sense-qualifier-colon"">:</span></span> <span class=""Latn"" id=""mwFg"" lang=""en""><a href=""SLBM.html"" title=""SLBM"">SLBM</a></span>, <span class=""Latn"" id=""mwFw"" lang=""en""><a href=""ICBM.html"" title=""ICBM"">ICBM</a></span>, <span class=""Latn"" id=""mwGA"" lang=""en""><a href=""LRBM.html"" title=""LRBM"">LRBM</a></span>, <span class=""Latn"" id=""mwGQ"" lang=""en""><a href=""IRBM.html"" title=""IRBM"">IRBM</a></span>, <span class=""Latn"" id=""mwGg"" lang=""en""><a href=""MRBM.html"" title=""MRBM"">MRBM</a></span>, <span class=""Latn"" id=""mwGw"" lang=""en""><a href=""SRBM.html"" title=""SRBM"">SRBM</a></span>, <span class=""Latn"" id=""mwHA"" lang=""en""><a href=""AShBM.html"" title=""AShBM"">AShBM</a></span></li>"
English,ABN,Abbreviation,,Abbreviation for the word airborne., Abbreviation for the word airborne.,"<li id=""mwBw""> <a href=""abbreviation.html"" id=""mwCA"" title=""abbreviation"">Abbreviation</a> for the word <a href=""airborne.html"" id=""mwCQ"" title=""airborne"">airborne</a>.</li>"
English,ABN,Initialism,,"Australian Business Number, a unique identifier used for tax purposes."," Australian Business Number, a unique identifier used for tax purposes.","<li id=""mwDw""> <b id=""mwEA"">Australian Business Number</b>, a unique identifier used for tax purposes.</li>"
English,ABO,Alternative forms,,"ABO group,  ABO system"," ABO group,  ABO system","<li id=""mwBA""> <span class=""Latn"" id=""mwBQ"" lang=""en""><a href=""ABO_group.html"" title=""ABO group"">ABO group</a></span></li>, <li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en"">ABO system</span></li>"
English,ABO,Initialism,, The most important blood type classification system for human blood transfusions., (medicine) The most important blood type classification system for human blood transfusions.,"<li id=""mwDQ""> <span class=""ib-brac"" id=""mwDg"">(</span><span class=""ib-content"">medicine</span><span class=""ib-brac"" id=""mwDw"">)</span> The most important <a href=""blood_type.html"" id=""mwEA"" title=""blood type"">blood type</a> <a href=""classification.html"" id=""mwEQ"" title=""classification"">classification</a> <a href=""system.html"" id=""mwEg"" title=""system"">system</a> for human blood <a href=""transfusion.html"" id=""mwEw"" title=""transfusion"">transfusions</a>.</li>"
English,ABO group,Alternative forms,,ABO, ABO,"<li id=""mwAg""> <span class=""Latn"" id=""mwAw"" lang=""en""><a href=""ABO.html"" title=""ABO"">ABO</a></span></li>"
English,ABO group,Noun, ‰Û_(uncountable), The basic system of categorizing blood by antigen type.[1], (medicine) The basic system of categorizing blood by antigen type.[1],"<li id=""mwCA""> <span class=""ib-brac"" id=""mwCQ"">(</span><span class=""ib-content"">medicine</span><span class=""ib-brac"" id=""mwCg"">)</span> The basic system of categorizing blood by <a href=""antigen.html"" id=""mwCw"" title=""antigen"">antigen</a> type.<sup id=""cite_ref-1""><a href=""#cite_note-1"" style=""counter-reset: mw-Ref 1;""><span class=""mw-reflink-text"">[1]</span></a></sup></li>"
English,ABO group,References,,"‰ Ô  Philip Babcock Gove , Webster's Third International Dictionary of the English Language, Unabridged , page 4","‰ Ô  Philip Babcock Gove (editor), Webster's Third International Dictionary of the English Language, Unabridged (G. &amp; C. Merriam Co., 1976 [1909], ISBN 0-87779-101-5), page 4","<li id=""cite_note-1""><a href=""#cite_ref-1""><span class=""mw-linkback-text"">‰ Ô </span></a> <span class=""mw-reference-text"" id=""mw-reference-text-cite_note-1""><span id=""mwDQ"">Philip Babcock Gove (editor), </span><i id=""mwDg"">Webster's Third International Dictionary of the English Language, Unabridged</i><span id=""mwDw""> (G. &amp; C. Merriam Co., 1976 [1909], </span>ISBN 0-87779-101-5<span id=""mwEQ"">), page 4</span></span></li>"
English,ABP,Initialism,,Arterial blood pressure., Arterial blood pressure.,"<li id=""mwBw""> Arterial blood pressure.</li>"
English,ABP,References,,"Thomas, Clayton L., editor  Taber's Encyclopedic Medical Dictionary, 5th edition, Philadelphia, PA: F. A. Davis Company, ISBN 0-8036-8313-8, published 1993, page 8"," Thomas, Clayton L., editor (1940) Taber's Encyclopedic Medical Dictionary, 5th edition, Philadelphia, PA: F. A. Davis Company, ISBN 0-8036-8313-8, published 1993, page 8","<li id=""mwCQ""> <span id=""mwCg"">Thomas, Clayton L., editor</span><span> </span><span>(1940)</span><span> </span><cite>Taber's Encyclopedic Medical Dictionary</cite><span>, 5th edition, Philadelphia, PA</span><span>:</span><span> F. A. Davis Company, </span><small><a class=""external"" href=""https://en.wikipedia.org/wiki/International%20Standard%20Book%20Number"" title=""w:International Standard Book Number"">ISBN</a> 0-8036-8313-8</small><span>, published 1993, page 8</span></li>"
English,ABPC,Proper noun,,Initialism of Alberta Provincial Court., Initialism of Alberta Provincial Court.,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""Alberta.html"" title=""Alberta"">Alberta</a> Provincial Court</i></span><span>.</span></li>"
English,ABQ,Proper noun,,Abbreviation of Albuquerque., Abbreviation of Albuquerque.,"<li id=""mwBw""> <span class=""use-with-mention"" id=""mwCA"">Abbreviation of <i class=""Latn mention"" lang=""en""><a href=""Albuquerque.html"" title=""Albuquerque""><i><b>A</b></i>l<i><b>b</b></i>u<i><b>q</b></i>uerque</a></i></span><span>.</span></li>"
English,ABQB,Proper noun,,Initialism of Alberta Court of Queen's Bench., Initialism of Alberta Court of Queen's Bench.,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""Alberta.html"" title=""Alberta"">Alberta</a> Court of Queen's Bench</i></span><span>.</span></li>"
English,ABR,Noun, ‰Û_(plural ABRs),Initialism of acrylonitrile-butadiene rubber., Initialism of acrylonitrile-butadiene rubber.,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""acrylonitrile.html"" title=""acrylonitrile"">acrylonitrile</a>-<a href=""butadiene.html"" title=""butadiene"">butadiene</a> <a href=""rubber.html"" title=""rubber"">rubber</a></i></span><span>.</span></li>"
English,ABR,Noun, ‰Û_(plural ABRs),"Initialism of accredited buyer representative, a designation used by realtors in the United States."," Initialism of accredited buyer representative, a designation used by realtors in the United States.","<li id=""mwCQ""> <span class=""use-with-mention"" id=""mwCg"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""accredited.html"" title=""accredited"">accredited</a> <a href=""b.html"" title=""b"">buyer</a> <a href=""representative.html"" title=""representative"">representative</a></i></span>, a designation used by <a href=""realtor.html"" id=""mwDA"" title=""realtor"">realtors</a> in the <a href=""United_States.html"" id=""mwDQ"" title=""United States"">United States</a>.</li>"
Indonesian,ABRI,Initialism,,Angkatan Bersenjata Republik Indonesia , Angkatan Bersenjata Republik Indonesia (armed forces of the Republic of Indonesia),"<li id=""mwCA""> Angkatan Bersenjata Republik Indonesia (armed forces of the Republic of Indonesia)</li>"
English,ABRs,Noun,,plural of ABR, plural of ABR,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""ABR.html"" title=""ABR"">ABR</a></i></span></span></li>"
English,ABS,Initialism,, Anti-lock braking system., (automotive) Anti-lock braking system.,"<li id=""mwCQ""> <span class=""ib-brac"" id=""mwCg"">(</span><span class=""ib-content"">automotive</span><span class=""ib-brac"" id=""mwCw"">)</span> <a href=""anti-.html"" id=""mwDA"" title=""anti-""><b id=""mwDQ"">A</b>nti-</a><a href=""lock.html"" id=""mwDg"" title=""lock"">lock</a> <a href=""braking.html"" id=""mwDw"" title=""braking""><b id=""mwEA"">b</b>raking</a> <a href=""system.html"" id=""mwEQ"" title=""system""><b id=""mwEg"">s</b>ystem</a>.</li>"
English,ABS,Initialism,, Acrylonitrile butadiene styrene., (organic chemistry) Acrylonitrile butadiene styrene.,"<li id=""mwEw""> <span class=""ib-brac"" id=""mwFA"">(</span><span class=""ib-content"">organic chemistry</span><span class=""ib-brac"" id=""mwFQ"">)</span> <a href=""acrylonitrile.html"" id=""mwFg"" title=""acrylonitrile""><b id=""mwFw"">A</b>crylonitrile</a> <a href=""butadiene.html"" id=""mwGA"" title=""butadiene""><b id=""mwGQ"">b</b>utadiene</a> <a href=""styrene.html"" id=""mwGg"" title=""styrene""><b id=""mwGw"">s</b>tyrene</a>.</li>"
English,ABS,Initialism,," All-black stuff, i.e., acrylonitrile butadiene styrene, referring to the black color of the waste water plumbing pipes composed of this plastic."," (informal, plumbing) All-black stuff, i.e., acrylonitrile butadiene styrene, referring to the black color of the waste water plumbing pipes composed of this plastic.","<li id=""mwHA""> <span class=""ib-brac"" id=""mwHQ"">(</span><span class=""ib-content"">informal<span class=""ib-comma"">,</span><span> </span>plumbing</span><span class=""ib-brac"" id=""mwHg"">)</span> <a href=""all.html"" id=""mwHw"" title=""all""><b id=""mwIA"">A</b>ll</a><a href=""-.html"" id=""mwIQ"" title=""-"">-</a><a href=""black.html"" id=""mwIg"" title=""black""><b id=""mwIw"">b</b>lack</a> <a href=""stuff.html"" id=""mwJA"" title=""stuff""><b id=""mwJQ"">s</b>tuff</a>, i.e., acrylonitrile butadiene styrene, referring to the black color of the <a href=""waste_water.html"" id=""mwJg"" title=""waste water"">waste water</a> <a href=""plumbing.html"" id=""mwJw"" title=""plumbing"">plumbing</a> pipes composed of this <a href=""plastic.html"" id=""mwKA"" title=""plastic"">plastic</a>.</li>"
English,ABS,References,,"Bashford, David. Thermoplastics: Directory and databook; ISBN 9780412733505. London: Chapman &amp; Hall, 1997."," Bashford, David. Thermoplastics: Directory and databook; ISBN 9780412733505. London: Chapman &amp; Hall, 1997.","<li id=""mwKg""> Bashford, David. <a class=""external"" href=""http://books.google.com/books?id=ycLq-EYaE0QC&amp;dq=a.+schulman&amp;source=gbs_navlinks_s"" id=""mwKw"">Thermoplastics: Directory and databook</a>; ISBN 9780412733505. London: Chapman &amp; Hall, 1997.</li>"
English,ABSD,Noun, ‰Û_(plural ABSDs), Initialism of advanced base sectional dock.," (military, dated) Initialism of advanced base sectional dock.","<li id=""mwBQ""> <span class=""ib-brac"" id=""mwBg"">(</span><span class=""ib-content"">military<span class=""ib-comma"">,</span><span> </span>dated</span><span class=""ib-brac"" id=""mwBw"">)</span> <span class=""use-with-mention"" id=""mwCA"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""advanced.html"" title=""advanced"">advanced</a> <a href=""base.html"" title=""base"">base</a> <a href=""sectional.html"" title=""sectional"">sectional</a> <a href=""dock.html"" title=""dock"">dock</a></i></span><span>.</span></li>"
English,ABSDs,Noun,,plural of ABSD, plural of ABSD,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""ABSD.html"" title=""ABSD"">ABSD</a></i></span></span></li>"
English,ABS brake,Etymology,,From German Antiblockiersystem.,From German Antiblockiersystem.,"<p id=""mwAQ"">From <span class=""etylcleanup"" id=""mwAg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/German%20language"" title=""w:German language"">German</a></span></span> <i class=""Latn mention"" id=""mwBA"" lang=""de"">Antiblockiersystem</i>.</p>"
English,ABS brake,Noun, ‰Û_(plural ABS brakes),Antilock brake., Antilock brake.,"<li id=""mwCQ""> <a href=""antilock_brake.html"" id=""mwCg"" title=""antilock brake"">Antilock brake</a>.</li>"
English,ABS brakes,Noun,,plural of ABS brake, plural of ABS brake,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""ABS_brake.html"" title=""ABS brake"">ABS brake</a></i></span></span></li>"
English,ABTA,Proper noun,,Initialism of American Brain Tumor Association., Initialism of American Brain Tumor Association.,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""American.html"" title=""American"">American</a> <a href=""brain.html"" title=""brain"">Brain</a> <a href=""tumor.html"" title=""tumor"">Tumor</a> <a href=""association.html"" title=""association"">Association</a></i></span><span>.</span></li>"
English,ABTA,Proper noun,,Initialism of Association of British Travel Agents., Initialism of Association of British Travel Agents.,"<li id=""mwCA""> <span class=""use-with-mention"" id=""mwCQ"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""association.html"" title=""association"">Association</a> of <a href=""British.html"" title=""British"">British</a> <a href=""travel_agent.html"" title=""travel agent"">Travel Agents</a></i></span><span>.</span></li>"
English,ABV,Initialism,,"alcohol by volume  At only 2% ABV, this brand of beer won't get you drunk cheaply."," alcohol by volume (The number of millilitres of pure ethanol present in 100 millilitres of the solution being measured.) At only 2% ABV, this brand of beer won't get you drunk cheaply.","<li id=""mwBw""> <a href=""alcohol.html"" id=""mwCA"" title=""alcohol"">alcohol</a> by <a href=""volume.html"" id=""mwCQ"" title=""volume"">volume</a> <span class=""gloss-brac"" id=""mwCg"">(</span><span class=""gloss-content"">The number of millilitres of pure <a href=""ethanol.html"" title=""ethanol"">ethanol</a> present in 100 millilitres of the solution being measured.</span><span class=""gloss-brac"" id=""mwCw"">)</span><dl id=""mwDA""><dd id=""mwDQ""> <i id=""mwDg"">At only 2% <b id=""mwDw"">ABV</b>, this brand of beer won't get you drunk cheaply.</i></dd></dl></li>"
English,ABVD,Initialism,,"Adriamycin, bleomycin, vinblastine, and dacarbazine; a suite of chemotherapy drugs."," Adriamycin, bleomycin, vinblastine, and dacarbazine; a suite of chemotherapy drugs.","<li id=""mwBg""> <a href=""adriamycin.html"" id=""mwBw"" title=""adriamycin"">Adriamycin</a>, <a href=""bleomycin.html"" id=""mwCA"" title=""bleomycin"">bleomycin</a>, <a href=""vinblastine.html"" id=""mwCQ"" title=""vinblastine"">vinblastine</a>, and <a href=""dacarbazine.html"" id=""mwCg"" title=""dacarbazine"">dacarbazine</a>; a suite of <a href=""chemotherapy.html"" id=""mwCw"" title=""chemotherapy"">chemotherapy</a> drugs.</li>"
English,ABVD,References,,"Thomas, Clayton L., editor  Taber's Encyclopedic Medical Dictionary, 5th edition, Philadelphia, PA: F. A. Davis Company, ISBN 0-8036-8313-8, published 1993, page 14"," Thomas, Clayton L., editor (1940) Taber's Encyclopedic Medical Dictionary, 5th edition, Philadelphia, PA: F. A. Davis Company, ISBN 0-8036-8313-8, published 1993, page 14","<li id=""mwDQ""> <span id=""mwDg"">Thomas, Clayton L., editor</span><span> </span><span>(1940)</span><span> </span><cite>Taber's Encyclopedic Medical Dictionary</cite><span>, 5th edition, Philadelphia, PA</span><span>:</span><span> F. A. Davis Company, </span><small><a class=""external"" href=""https://en.wikipedia.org/wiki/International%20Standard%20Book%20Number"" title=""w:International Standard Book Number"">ISBN</a> 0-8036-8313-8</small><span>, published 1993, page 14</span></li>"
Translingual,ABW,Symbol,,Aruba, Aruba,"<li id=""mwBg""> <a href=""Aruba.html"" id=""mwBw"" title=""Aruba"">Aruba</a></li>"
English,AB language,Etymology,,"Coined in 1929 by J. R. R. Tolkien, from the first letters of Ancrene Wisse and Bodleian Library.","Coined in 1929 by J. R. R. Tolkien, from the first letters of Ancrene Wisse and Bodleian Library.","<p id=""mwAg"">Coined in 1929 by <a class=""external"" href=""https://en.wikipedia.org/wiki/J.%20R.%20R.%20Tolkien"" id=""mwAw"" title=""wikipedia:J. R. R. Tolkien"">J. R. R. Tolkien</a>, from the first letters of <i id=""mwBA""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancrene%20Wisse"" id=""mwBQ"" title=""wikipedia:Ancrene Wisse"">Ancrene Wisse</a></i> and <a href=""Bodleian.html"" id=""mwBg"" title=""Bodleian"">Bodleian</a> Library.</p>"
English,AB language,Noun, ‰Û_(uncountable)," A variety of Middle English found in the Corpus manuscript and characterized by French and Norse loanwords, colloquial expressions, conservative spelling, and similarities to Old English syntax."," (linguistics) A variety of Middle English found in the Corpus manuscript and characterized by French and Norse loanwords, colloquial expressions, conservative spelling, and similarities to Old English syntax.","<li id=""mwCw""> <span class=""ib-brac"" id=""mwDA"">(</span><span class=""ib-content"">linguistics</span><span class=""ib-brac"" id=""mwDQ"">)</span> A variety of <a href=""Middle_English.html"" id=""mwDg"" title=""Middle English"">Middle English</a> found in the Corpus manuscript and characterized by <a href=""French.html"" id=""mwDw"" title=""French"">French</a> and <a href=""Norse.html"" id=""mwEA"" title=""Norse"">Norse</a> <a href=""loanword.html"" id=""mwEQ"" title=""loanword"">loanwords</a>, <a href=""colloquial.html"" id=""mwEg"" title=""colloquial"">colloquial</a> <a href=""expression.html"" id=""mwEw"" title=""expression"">expressions</a>, <a href=""conservative.html"" id=""mwFA"" title=""conservative"">conservative</a> <a href=""spelling.html"" id=""mwFQ"" title=""spelling"">spelling</a>, and similarities to <a href=""Old_English.html"" id=""mwFg"" title=""Old English"">Old English</a> <a href=""syntax.html"" id=""mwFw"" title=""syntax"">syntax</a>.</li>"
English,ABs,Noun,,plural of AB, plural of AB,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""AB.html"" title=""AB"">AB</a></i></span></span></li>"
English,ABs,Noun,," All Blacks, the New Zealand national rugby team."," (rugby) All Blacks, the New Zealand national rugby team.","<li id=""mwCA""> <span class=""ib-brac"" id=""mwCQ"">(</span><span class=""ib-content"">rugby</span><span class=""ib-brac"" id=""mwCg"">)</span> <a href=""All_Blacks.html"" id=""mwCw"" title=""All Blacks"">All Blacks</a>, the New Zealand national rugby team.</li>"
English,AC,Alternative forms,," a.c., A/C, a/c,   A.C., a.c., ac,   A.C.,   A.C., A. C.,   a.c."," (air conditioning) a.c., A/C, a/c,  (alternating current) A.C., a.c., ac,  (army corps, atheletic club) A.C.,  (anno Christi, ante Christum) A.C., A. C.,  (ante cibum) a.c.","<li id=""mwBA""> <i id=""mwBQ"">(air conditioning)</i> <a href=""a.c..html"" id=""mwBg"" title=""a.c."">a.c.</a>, <a href=""A_C.html"" id=""mwBw"" title=""A/C"">A/C</a>, <a href=""a_c.html"" id=""mwCA"" title=""a/c"">a/c</a></li>, <li id=""mwCQ""> <i id=""mwCg"">(alternating current)</i> <a href=""A.C..html"" id=""mwCw"" title=""A.C."">A.C.</a>, <a href=""a.c..html"" id=""mwDA"" title=""a.c."">a.c.</a>, <a href=""ac.html"" id=""mwDQ"" title=""ac"">ac</a></li>, <li id=""mwDg""> <i id=""mwDw"">(army corps, atheletic club)</i> <a href=""A.C..html"" id=""mwEA"" title=""A.C."">A.C.</a></li>, <li id=""mwEQ""> <i id=""mwEg"">(anno Christi, ante Christum)</i> <a href=""A.C..html"" id=""mwEw"" title=""A.C."">A.C.</a>, A. C.</li>, <li id=""mwFQ""> <i id=""mwFg"">(ante cibum)</i> <a href=""a.c..html"" id=""mwFw"" title=""a.c."">a.c.</a></li>"
English,AC,Initialism,,Initialism of absolute ceiling., Initialism of absolute ceiling.,"<li id=""mwHQ""> <span class=""use-with-mention"" id=""mwHg"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""absolute_ceiling.html"" title=""absolute ceiling"">absolute ceiling</a></i></span><span>.</span></li>"
English,AC,Initialism,,Initialism of access control., Initialism of access control.,"<li id=""mwIA""> <span class=""use-with-mention"" id=""mwIQ"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""access_control.html"" title=""access control"">access control</a></i></span><span>.</span></li>"
English,AC,Initialism,,Initialism of account current., Initialism of account current.,"<li id=""mwIw""> <span class=""use-with-mention"" id=""mwJA"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""account.html"" title=""account"">account</a> <a href=""current.html"" title=""current"">current</a></i></span><span>.</span></li>"
English,AC,Initialism,,Initialism of acre., Initialism of acre.,"<li id=""mwJg""> <span class=""use-with-mention"" id=""mwJw"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""acre.html"" title=""acre"">acre</a></i></span><span>.</span></li>"
English,AC,Initialism,," Initialism of adult contemporary, "," (music) Initialism of adult contemporary, (a radio format)","<li id=""mwKQ""> <span class=""ib-brac"" id=""mwKg"">(</span><span class=""ib-content"">music</span><span class=""ib-brac"" id=""mwKw"">)</span> <span class=""use-with-mention"" id=""mwLA"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""adult_contemporary.html"" title=""adult contemporary"">adult contemporary</a></i></span>, <span class=""gloss-brac"" id=""mwLg"">(</span><span class=""gloss-content"">a radio format</span><span class=""gloss-brac"" id=""mwLw"">)</span></li>"
English,AC,Initialism,,Initialism of air conditioned., Initialism of air conditioned.,"<li id=""mwMA""> <span class=""use-with-mention"" id=""mwMQ"">Initialism of <i class=""Latn mention"" lang=""en"">air conditioned</i></span><span>.</span></li>"
English,AC,Initialism,,Initialism of air conditioning., Initialism of air conditioning.,"<li id=""mwMw""> <span class=""use-with-mention"" id=""mwNA"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""air_conditioning.html"" title=""air conditioning"">air conditioning</a></i></span><span>.</span></li>"
English,AC,Initialism,,Initialism of air corps., Initialism of air corps.,"<li id=""mwNg""> <span class=""use-with-mention"" id=""mwNw"">Initialism of <i class=""Latn mention"" lang=""en"">air corps</i></span><span>.</span></li>"
English,AC,Initialism,,Initialism of aircraftman., Initialism of aircraftman.,"<li id=""mwOQ""> <span class=""use-with-mention"" id=""mwOg"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""aircraftman.html"" title=""aircraftman"">aircraftman</a></i></span><span>.</span></li>"
English,AC,Initialism,,"Initialism of all clear, "," Initialism of all clear, (as in button on electronic calculator)","<li id=""mwPA""> <span class=""use-with-mention"" id=""mwPQ"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""all_clear.html"" title=""all clear"">all clear</a></i></span>, <span class=""gloss-brac"" id=""mwPw"">(</span><span class=""gloss-content"">as in button on electronic calculator</span><span class=""gloss-brac"" id=""mwQA"">)</span></li>"
English,AC,Initialism,," Initialism of alternating current, "," (electricity) Initialism of alternating current, (often used to indicate an alternating potential rather than a current, as in 110V AC.)","<li id=""mwQQ""> <span class=""ib-brac"" id=""mwQg"">(</span><span class=""ib-content"">electricity</span><span class=""ib-brac"" id=""mwQw"">)</span> <span class=""use-with-mention"" id=""mwRA"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""alternating_current.html"" title=""alternating current"">alternating current</a></i></span>, <span class=""gloss-brac"" id=""mwRg"">(</span><span class=""gloss-content"">often used to indicate an alternating potential rather than a current, as in 110V AC.</span><span class=""gloss-brac"" id=""mwRw"">)</span></li>"
English,AC,Initialism,,"Initialism of anno Christi, "," Initialism of anno Christi, (in the year of Christ.)","<li id=""mwSA""> <span class=""use-with-mention"" id=""mwSQ"">Initialism of <i class=""Latn mention"" lang=""en"">anno Christi</i></span>, <span class=""gloss-brac"" id=""mwSw"">(</span><span class=""gloss-content"">in the year of Christ.</span><span class=""gloss-brac"" id=""mwTA"">)</span></li>"
English,AC,Initialism,,"Initialism of ante Christum, "," Initialism of ante Christum, (before Christ.)","<li id=""mwTQ""> <span class=""use-with-mention"" id=""mwTg"">Initialism of <i class=""Latn mention"" lang=""en"">ante Christum</i></span>, <span class=""gloss-brac"" id=""mwUA"">(</span><span class=""gloss-content"">before Christ.</span><span class=""gloss-brac"" id=""mwUQ"">)</span></li>"
English,AC,Initialism,," Initialism of ante cibum, "," (medicine) Initialism of ante cibum, (before meals.)","<li id=""mwUg""> <span class=""ib-brac"" id=""mwUw"">(</span><span class=""ib-content"">medicine</span><span class=""ib-brac"" id=""mwVA"">)</span> <span class=""use-with-mention"" id=""mwVQ"">Initialism of <i class=""Latn mention"" lang=""en"">ante cibum</i></span>, <span class=""gloss-brac"" id=""mwVw"">(</span><span class=""gloss-content"">before meals.</span><span class=""gloss-brac"" id=""mwWA"">)</span></li>"
English,AC,Initialism,, Initialism of antichristian., (religion) Initialism of antichristian.,"<li id=""mwWQ""> <span class=""ib-brac"" id=""mwWg"">(</span><span class=""ib-content"">religion</span><span class=""ib-brac"" id=""mwWw"">)</span> <span class=""use-with-mention"" id=""mwXA"">Initialism of <i class=""Latn mention"" lang=""en""><a href=""antichristian.html"" title=""antichristian"">antichristian</a></i></span><span>.</span></li>"
