headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
Portuguese,Ialta,Pronunciation,, IPA: /ˈjaw.tɐ/, (Brazil) IPA(key): /ˈjaw.tɐ/,"<li id=""mwBQ""> <span class=""ib-brac"" id=""mwBg""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/Brazilian%20Portuguese"" title=""w:Brazilian Portuguese"">Brazil</a></span></span><span class=""ib-brac"" id=""mwBw""><span class=""qualifier-brac"">)</span></span> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/ˈjaw.tɐ/</span></li>"
Portuguese,Ialta,Proper noun, f,Yalta , Yalta (a city in Crimea),"<li id=""mwDg""> <span class=""Latn"" id=""mwDw"" lang=""en""><a href=""Yalta.html"" title=""Yalta"">Yalta</a></span><span> (a city in </span><span class=""Latn"" lang=""en""><a href=""Crimea.html"" title=""Crimea"">Crimea</a></span><span>)</span></li>"
Portuguese,Iapam,Proper noun,,Obsolete spelling of Japão, Obsolete spelling of Japão,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">Obsolete spelling of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""pt""><a href=""Jap%C3%A3o.html"" title=""Japão"">Japão</a></i></span></span></li>"
Portuguese,Iapu,Proper noun,,Iapu ," Iapu (municipality in the state of Minas Gerais, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Iapu"">Iapu</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Minas Gerais, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Iaras,Proper noun,,Iaras ," Iaras (municipality in the state of São Paulo, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Iaras"">Iaras</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of São Paulo, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Iaroslavl,Proper noun, f,Yaroslavl , Yaroslavl (an oblast of Russia),"<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Yaroslavl.html"" title=""Yaroslavl"">Yaroslavl</a></span><span> (an oblast of </span><span class=""Latn"" lang=""en""><a href=""Russia.html"" title=""Russia"">Russia</a></span><span>)</span></li>"
Portuguese,Iaroslavl,Proper noun, f,Yaroslavl ," Yaroslavl (a city, the regional capital of Yaroslavl, Russia)","<li id=""mwCA""> <span class=""Latn"" id=""mwCQ"" lang=""en""><a href=""Yaroslavl.html"" title=""Yaroslavl"">Yaroslavl</a></span><span> (a city, the regional capital of </span><span class=""Latn"" lang=""en""><a href=""Yaroslavl.html"" title=""Yaroslavl"">Yaroslavl</a></span><span>, </span><span class=""Latn"" lang=""en""><a href=""Russia.html"" title=""Russia"">Russia</a></span><span>)</span></li>"
Portuguese,Iasi,Alternative forms,,Iassi, Iassi,"<li id=""mwAw""> <span class=""Latn"" id=""mwBA"" lang=""pt""><a href=""Iassi.html"" title=""Iassi"">Iassi</a></span></li>"
Portuguese,Iasi,Etymology,,Borrowing from Romanian Iași.,Borrowing from Romanian Iași.,"<p id=""mwBQ"">Borrowing<span> from </span><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Romanian%20language"" title=""w:Romanian language"">Romanian</a></span><span> </span><i class=""Latn mention"" lang=""ro""><a href=""Ia%C8%99i.html"" title=""Iași"">Iași</a></i>.</p>"
Portuguese,Iasi,Proper noun, f,Iași , Iași (a city in Romania),"<li id=""mwDA""> <span class=""Latn"" id=""mwDQ"" lang=""en""><a href=""Ia%C8%99i.html"" title=""Iași"">Iași</a></span><span> (a city in </span><span class=""Latn"" lang=""en""><a href=""Romania.html"" title=""Romania"">Romania</a></span><span>)</span></li>"
Portuguese,Iasmim,Proper noun, f,A female given name a variant of Jasmim, A female given name a variant of Jasmim,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A female <a href=""given_name.html"" title=""given name"">given name</a></span> a variant of <i class=""Latn mention"" id=""mwCA"" lang=""pt""><a href=""Jasmim.html"" title=""Jasmim"">Jasmim</a></i></li>"
Portuguese,Iasmin,Proper noun, f,"A female given name, a variant of Jasmim"," A female given name, a variant of Jasmim","<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A female <a href=""given_name.html"" title=""given name"">given name</a></span>, a variant of <i class=""Latn mention"" id=""mwCA"" lang=""pt""><a href=""Jasmim.html"" title=""Jasmim"">Jasmim</a></i></li>"
Portuguese,Iassi,Proper noun, f,Alternative form of Iasi, Alternative form of Iasi,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">Alternative form of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""pt""><a href=""Iasi.html"" title=""Iasi"">Iasi</a></i></span></span></li>"
Portuguese,Iaundé,Proper noun, f,Alternative form of Yaoundé, Alternative form of Yaoundé,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">Alternative form of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""pt""><a href=""Yaound%C3%A9.html"" title=""Yaoundé"">Yaoundé</a></i></span></span></li>"
Portuguese,Iaçu,Proper noun,,Iaçu ," Iaçu (municipality in the state of Bahia, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ia%C3%A7u.html"" title=""Iaçu"">Iaçu</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Bahia, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibarama,Proper noun,,Ibarama ," Ibarama (municipality in the state of Rio Grande do Sul, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ibarama"">Ibarama</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Rio Grande do Sul, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibaté,Proper noun,,Ibaté ," Ibaté (municipality in the state of São Paulo, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ibat%C3%A9.html"" title=""Ibaté"">Ibaté</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of São Paulo, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibertioga,Proper noun,,Ibertioga ," Ibertioga (municipality in the state of Minas Gerais, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ibertioga"">Ibertioga</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Minas Gerais, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibiam,Proper noun,,Ibiam ," Ibiam (municipality in the state of Santa Catarina, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ibiam"">Ibiam</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Santa Catarina, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibiassucê,Proper noun,,Ibiassucê ," Ibiassucê (municipality in the state of Bahia, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ibiassuc%C3%AA.html"" title=""Ibiassucê"">Ibiassucê</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Bahia, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibiaçá,Proper noun,,Ibiaçá ," Ibiaçá (municipality in the state of Rio Grande do Sul, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ibia%C3%A7%C3%A1.html"" title=""Ibiaçá"">Ibiaçá</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Rio Grande do Sul, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibiaí,Proper noun,,Ibiaí ," Ibiaí (municipality in the state of Minas Gerais, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ibia%C3%AD.html"" title=""Ibiaí"">Ibiaí</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Minas Gerais, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibicaraí,Proper noun,,Ibicaraí ," Ibicaraí (municipality in the state of Bahia, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ibicara%C3%AD.html"" title=""Ibicaraí"">Ibicaraí</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Bahia, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibicaré,Proper noun,,Ibicaré ," Ibicaré (municipality in the state of Santa Catarina, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ibicar%C3%A9.html"" title=""Ibicaré"">Ibicaré</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Santa Catarina, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibicoara,Proper noun,,Ibicoara ," Ibicoara (municipality in the state of Bahia, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ibicoara"">Ibicoara</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Bahia, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibicuí,Proper noun,,Ibicuí ," Ibicuí (municipality in the state of Bahia, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ibicu%C3%AD.html"" title=""Ibicuí"">Ibicuí</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Bahia, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibipeba,Proper noun,,Ibipeba ," Ibipeba (municipality in the state of Bahia, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ibipeba"">Ibipeba</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Bahia, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibipitanga,Proper noun,,Ibipitanga ," Ibipitanga (municipality in the state of Bahia, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ibipitanga"">Ibipitanga</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Bahia, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibiquera,Proper noun,,Ibiquera ," Ibiquera (municipality in the state of Bahia, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ibiquera"">Ibiquera</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Bahia, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibiracatu,Proper noun,,Ibiracatu ," Ibiracatu (municipality in the state of Minas Gerais, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ibiracatu"">Ibiracatu</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Minas Gerais, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibiraci,Proper noun,,Ibiraci ," Ibiraci (municipality in the state of Minas Gerais, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ibiraci"">Ibiraci</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Minas Gerais, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibiraiaras,Proper noun,,Ibiraiaras ," Ibiraiaras (municipality in the state of Rio Grande do Sul, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ibiraiaras"">Ibiraiaras</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Rio Grande do Sul, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibirama,Proper noun,,Ibirama ," Ibirama (municipality in the state of Santa Catarina, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ibirama"">Ibirama</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Santa Catarina, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibirapitanga,Proper noun,,Ibirapitanga ," Ibirapitanga (municipality in the state of Bahia, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ibirapitanga"">Ibirapitanga</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Bahia, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibirapuitã,Proper noun,,Ibirapuitã ," Ibirapuitã (municipality in the state of Rio Grande do Sul, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ibirapuit%C3%A3.html"" title=""Ibirapuitã"">Ibirapuitã</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Rio Grande do Sul, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibirapuã,Proper noun,,Ibirapuã ," Ibirapuã (municipality in the state of Bahia, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ibirapu%C3%A3.html"" title=""Ibirapuã"">Ibirapuã</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Bahia, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibirarema,Proper noun,,Ibirarema ," Ibirarema (municipality in the state of São Paulo, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ibirarema"">Ibirarema</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of São Paulo, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibirataia,Proper noun,,Ibirataia ," Ibirataia (municipality in the state of Bahia, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ibirataia"">Ibirataia</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Bahia, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibirité,Proper noun,,Ibirité ," Ibirité (municipality in the state of Minas Gerais, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ibirit%C3%A9.html"" title=""Ibirité"">Ibirité</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Minas Gerais, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibirubá,Proper noun,,Ibirubá ," Ibirubá (municipality in the state of Rio Grande do Sul, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ibirub%C3%A1.html"" title=""Ibirubá"">Ibirubá</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Rio Grande do Sul, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibirá,Proper noun,,Ibirá ," Ibirá (municipality in the state of São Paulo, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ibir%C3%A1.html"" title=""Ibirá"">Ibirá</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of São Paulo, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibitiara,Proper noun,,Ibitiara ," Ibitiara (municipality in the state of Bahia, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ibitiara"">Ibitiara</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Bahia, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibitinga,Proper noun,,Ibitinga ," Ibitinga (municipality in the state of São Paulo, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ibitinga"">Ibitinga</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of São Paulo, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibititá,Proper noun,,Ibititá ," Ibititá (municipality in the state of Bahia, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ibitit%C3%A1.html"" title=""Ibititá"">Ibititá</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Bahia, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibitiúra de Minas,Proper noun,,Ibitiúra de Minas ," Ibitiúra de Minas (municipality in the state of Minas Gerais, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ibiti%C3%BAra_de_Minas.html"" title=""Ibitiúra de Minas"">Ibitiúra de Minas</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Minas Gerais, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibituruna,Proper noun,,Ibituruna ," Ibituruna (municipality in the state of Minas Gerais, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ibituruna"">Ibituruna</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Minas Gerais, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibiá,Proper noun,,Ibiá ," Ibiá (municipality in the state of Minas Gerais, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ibi%C3%A1.html"" title=""Ibiá"">Ibiá</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Minas Gerais, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibiúna,Proper noun,,Ibiúna ," Ibiúna (municipality in the state of São Paulo, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Ibi%C3%BAna.html"" title=""Ibiúna"">Ibiúna</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of São Paulo, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibotirama,Proper noun,,Ibotirama ," Ibotirama (municipality in the state of Bahia, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ibotirama"">Ibotirama</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Bahia, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ibéria,Pronunciation,," IPA: /iˈβɛ.ɾjɐ/,  Hyphenation: I‧bé‧ri‧a"," (Portugal) IPA(key): /iˈβɛ.ɾjɐ/,  Hyphenation: I‧bé‧ri‧a","<li id=""mwBA""> <span class=""ib-brac"" id=""mwBQ""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/European%20Portuguese"" title=""w:European Portuguese"">Portugal</a></span></span><span class=""ib-brac"" id=""mwBg""><span class=""qualifier-brac"">)</span></span> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/iˈβɛ.ɾjɐ/</span></li>, <li id=""mwCQ""> <span id=""mwCg"">Hyphenation: </span><span class=""Latn"" lang=""pt"">I‧bé‧ri‧a</span></li>"
Portuguese,Ibéria,Etymology 1,,"From Latin Iberia, from Ancient Greek Ἰβηρία ‎, after the river Ἴβηρος ‎, which itself came from a native Celtiberian name for the river *Ibēr . Cognate with Galician Iberia, Spanish Iberia, Catalan Ibèria.","From Latin Iberia, from Ancient Greek Ἰβηρία ‎(Ibēría), after the river Ἴβηρος ‎(Íbēros), which itself came from a native Celtiberian name for the river *Ibēr (modern Spanish Ebro). Cognate with Galician Iberia, Spanish Iberia, Catalan Ibèria.","<p id=""mwDA"">From <span class=""etylcleanup"" id=""mwDQ""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwDw"" lang=""la""><a href=""Iberia.html"" title=""Iberia"">Iberia</a></i>, from <span class=""etylcleanup"" id=""mwEA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span></span> <i class=""polytonic mention"" id=""mwEg"" lang=""grc""><a href=""%E1%BC%B8%CE%B2%CE%B7%CF%81%CE%AF%CE%B1.html"" title=""Ἰβηρία"">Ἰβηρία</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Ibēría</span><span class=""mention-gloss-paren"" id=""mwEw"">)</span>, after the river <i class=""polytonic mention"" id=""mwFA"" lang=""grc"">Ἴβηρος</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Íbēros</span><span class=""mention-gloss-paren"">)</span>, which itself came from a native <span class=""etylcleanup"" id=""mwFg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Celtiberian%20language"" title=""w:Celtiberian language"">Celtiberian</a></span></span> name for the river <i class=""None mention"" id=""mwGA"" lang=""xce"">*Ibēr</i> (modern <span class=""etyl"" id=""mwGQ""><a class=""external"" href=""https://en.wikipedia.org/wiki/Spanish%20language"" title=""w:Spanish language"">Spanish</a></span><span> </span><i class=""Latn mention"" id=""mwGg"" lang=""es""><a href=""Ebro.html"" title=""Ebro"">Ebro</a></i>). Cognate with Galician <i class=""Latn mention"" id=""mwGw"" lang=""gl""><a href=""Iberia.html"" title=""Iberia"">Iberia</a></i>, Spanish <i class=""Latn mention"" id=""mwHA"" lang=""es""><a href=""Iberia.html"" title=""Iberia"">Iberia</a></i>, Catalan <i class=""Latn mention"" id=""mwHQ"" lang=""ca""><a href=""Ib%C3%A8ria.html"" title=""Ibèria"">Ibèria</a></i>.</p>"
Portuguese,Ibéria,Proper noun, f,Iberia , Iberia (a peninsula in southwestern Europe),"<li id=""mwIg""> <span class=""Latn"" id=""mwIw"" lang=""en""><a href=""Iberia.html"" title=""Iberia"">Iberia</a></span><span> (a peninsula in southwestern </span><span class=""Latn"" lang=""en""><a href=""Europe.html"" title=""Europe"">Europe</a></span><span>)</span></li>"
Portuguese,Ibéria,Proper noun, f,Iberia ," Iberia (an ancient kingdom in the Caucasus, Asia)","<li id=""mwKQ""> <span class=""Latn"" id=""mwKg"" lang=""en""><a href=""Iberia.html"" title=""Iberia"">Iberia</a></span><span> (an ancient kingdom in </span><span class=""Latn"" lang=""en"">the Caucasus</span><span>, Asia)</span></li>"
Portuguese,Icaraí de Minas,Proper noun,,Icaraí de Minas ," Icaraí de Minas (municipality in the state of Minas Gerais, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Icara%C3%AD_de_Minas.html"" title=""Icaraí de Minas"">Icaraí de Minas</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Minas Gerais, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Ichu,Proper noun,,Ichu ," Ichu (municipality in the state of Bahia, Brazil)","<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href="""" title=""Ichu"">Ichu</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of Bahia, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Icém,Proper noun,,Icém ," Icém (municipality in the state of São Paulo, Brazil)","<li id=""mwBg""> <span class=""Latn"" id=""mwBw"" lang=""en""><a href=""Ic%C3%A9m.html"" title=""Icém"">Icém</a></span><span> </span><span class=""gloss-brac"">(</span><span class=""gloss-content"">municipality in the state of São Paulo, Brazil</span><span class=""gloss-brac"">)</span></li>"
Portuguese,Idade Média,Proper noun, f, Middle Ages , (historical) Middle Ages (period of Western history between circa 500 and 1500),"<li id=""mwBQ""> <span class=""ib-brac"" id=""mwBg"">(</span><span class=""ib-content"">historical</span><span class=""ib-brac"" id=""mwBw"">)</span> <span class=""Latn"" id=""mwCA"" lang=""en""><a href=""Middle_Ages.html"" title=""Middle Ages"">Middle Ages</a></span> <span class=""gloss-brac"" id=""mwCQ"">(</span><span class=""gloss-content"">period of Western history between circa 500 and 1500</span><span class=""gloss-brac"" id=""mwCg"">)</span></li>"
Portuguese,Idade das Trevas,Proper noun, f,Dark Ages  476–1000), Dark Ages (historic period European history encompassing (roughly) 476–1000),"<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Dark_Ages.html"" title=""Dark Ages"">Dark Ages</a></span> <span class=""gloss-brac"" id=""mwBw"">(</span><span class=""gloss-content"">historic period European history encompassing (roughly) 476–1000</span><span class=""gloss-brac"" id=""mwCA"">)</span></li>"
Portuguese,Idade do Ferro,Alternative forms,,idade do ferro, idade do ferro,"<li id=""mwAw""> <span class=""Latn"" id=""mwBA"" lang=""pt""><a href=""idade_do_ferro.html"" title=""idade do ferro"">idade do ferro</a></span></li>"
Portuguese,Idade do Ferro,Proper noun, f, Iron Age , (archaeology) Iron Age (period characterised by the use of iron tools),"<li id=""mwCQ""> <span class=""ib-brac"" id=""mwCg"">(</span><span class=""ib-content"">archaeology</span><span class=""ib-brac"" id=""mwCw"">)</span> <span class=""Latn"" id=""mwDA"" lang=""en""><a href=""Iron_Age.html"" title=""Iron Age"">Iron Age</a></span> <span class=""gloss-brac"" id=""mwDQ"">(</span><span class=""gloss-content"">period characterised by the use of iron tools</span><span class=""gloss-brac"" id=""mwDg"">)</span></li>"
Portuguese,Idade do Ferro,Proper noun, f, Iron Age , (Greco-Roman mythology) Iron Age (the fifth Age of Man),"<li id=""mwDw""> <span class=""ib-brac"" id=""mwEA"">(</span><span class=""ib-content"">Greco-Roman mythology</span><span class=""ib-brac"" id=""mwEQ"">)</span> <span class=""Latn"" id=""mwEg"" lang=""en""><a href=""Iron_Age.html"" title=""Iron Age"">Iron Age</a></span> <span class=""gloss-brac"" id=""mwEw"">(</span><span class=""gloss-content"">the fifth Age of Man</span><span class=""gloss-brac"" id=""mwFA"">)</span></li>"
